GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0021885,forebrain cell migration,73,3,1.47,0.18139,1,0.618602891566265,2.04,BP
GO:0042733,embryonic digit morphogenesis,73,3,1.47,0.18139,1,0.618602891566265,2.04,BP
GO:0043627,response to estrogen,73,3,1.47,0.18139,1,0.618602891566265,2.04,BP
GO:1990542,mitochondrial transmembrane transport,73,3,1.47,0.18139,1,0.618602891566265,2.04,BP
GO:0044419,interspecies interaction between organis...,399,11,8.02,0.18217,1,0.6208229745042493,1.37,BP
GO:0007257,activation of JUN kinase activity,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:0007616,long-term memory,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:0016233,telomere capping,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:0032781,positive regulation of ATPase activity,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:0060236,regulation of mitotic spindle organizati...,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:1900026,positive regulation of substrate adhesio...,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:1901021,positive regulation of calcium ion trans...,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:1904645,response to amyloid-beta,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:2001024,negative regulation of response to drug,39,2,0.78,0.18455,1,0.6249504574243491,2.56,BP
GO:0036293,response to decreased oxygen levels,231,7,4.64,0.18483,1,0.6254584810126582,1.51,BP
GO:0051052,regulation of DNA metabolic process,444,12,8.92,0.18557,1,0.6275213211524948,1.35,BP
GO:0030099,myeloid cell differentiation,401,11,8.06,0.18623,1,0.6282557983193278,1.36,BP
GO:0006626,protein targeting to mitochondrion,74,3,1.49,0.18644,1,0.6282557983193278,2.01,BP
GO:0008543,fibroblast growth factor receptor signal...,74,3,1.49,0.18644,1,0.6282557983193278,2.01,BP
GO:0036465,synaptic vesicle recycling,74,3,1.49,0.18644,1,0.6282557983193278,2.01,BP
GO:1903201,regulation of oxidative stress-induced c...,74,3,1.49,0.18644,1,0.6282557983193278,2.01,BP
GO:0006979,response to oxidative stress,402,11,8.08,0.18828,1,0.6340121483554934,1.36,BP
GO:0006939,smooth muscle contraction,112,4,2.25,0.18886,1,0.6350763941299791,1.78,BP
GO:0019079,viral genome replication,112,4,2.25,0.18886,1,0.6350763941299791,1.78,BP
GO:0051146,striated muscle cell differentiation,317,9,6.37,0.19006,1,0.6386653072625699,1.41,BP
GO:0014743,regulation of muscle hypertrophy,75,3,1.51,0.19153,1,0.6406204580152672,1.99,BP
GO:0030433,ubiquitin-dependent ERAD pathway,75,3,1.51,0.19153,1,0.6406204580152672,1.99,BP
GO:0045843,negative regulation of striated muscle t...,75,3,1.51,0.19153,1,0.6406204580152672,1.99,BP
GO:0007099,centriole replication,40,2,0.8,0.19184,1,0.6406204580152672,2.5,BP
GO:0010092,specification of animal organ identity,40,2,0.8,0.19184,1,0.6406204580152672,2.5,BP
GO:0046825,regulation of protein export from nucleu...,40,2,0.8,0.19184,1,0.6406204580152672,2.5,BP
GO:0086004,regulation of cardiac muscle cell contra...,40,2,0.8,0.19184,1,0.6406204580152672,2.5,BP
GO:0090049,regulation of cell migration involved in...,40,2,0.8,0.19184,1,0.6406204580152672,2.5,BP
GO:0110111,negative regulation of animal organ morp...,40,2,0.8,0.19184,1,0.6406204580152672,2.5,BP
GO:0006140,regulation of nucleotide metabolic proce...,113,4,2.27,0.19293,1,0.6438135644937586,1.76,BP
GO:0032409,regulation of transporter activity,276,8,5.55,0.19336,1,0.6448013305613306,1.44,BP
GO:0001824,blastocyst development,153,5,3.08,0.19532,1,0.6504358754325259,1.62,BP
GO:0006606,protein import into nucleus,153,5,3.08,0.19532,1,0.6504358754325259,1.62,BP
GO:0002790,peptide secretion,671,17,13.49,0.19611,1,0.6506163747454176,1.26,BP
GO:0032507,maintenance of protein location in cell,76,3,1.53,0.19666,1,0.6506163747454176,1.96,BP
GO:0048844,artery morphogenesis,76,3,1.53,0.19666,1,0.6506163747454176,1.96,BP
GO:0051193,regulation of cofactor metabolic process,76,3,1.53,0.19666,1,0.6506163747454176,1.96,BP
GO:0097327,response to antineoplastic agent,76,3,1.53,0.19666,1,0.6506163747454176,1.96,BP
GO:0008637,apoptotic mitochondrial changes,114,4,2.29,0.19703,1,0.6506163747454176,1.75,BP
GO:0060419,heart growth,114,4,2.29,0.19703,1,0.6506163747454176,1.75,BP
GO:1904019,epithelial cell apoptotic process,114,4,2.29,0.19703,1,0.6506163747454176,1.75,BP
GO:0009615,response to virus,278,8,5.59,0.19845,1,0.6506163747454176,1.43,BP
GO:0051607,defense response to virus,236,7,4.74,0.19861,1,0.6506163747454176,1.48,BP
GO:0006937,regulation of muscle contraction,154,5,3.1,0.19882,1,0.6506163747454176,1.61,BP
GO:0046661,male sex differentiation,154,5,3.1,0.19882,1,0.6506163747454176,1.61,BP
GO:0002832,negative regulation of response to bioti...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0014037,Schwann cell differentiation,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0021522,spinal cord motor neuron differentiation,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0021955,central nervous system neuron axonogenes...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0033628,regulation of cell adhesion mediated by ...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0035774,positive regulation of insulin secretion...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0046854,phosphatidylinositol phosphorylation,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0050856,regulation of T cell receptor signaling ...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0086009,membrane repolarization,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0097300,programmed necrotic cell death,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0098534,centriole assembly,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:1900744,regulation of p38MAPK cascade,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:1903053,regulation of extracellular matrix organ...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:2000008,regulation of protein localization to ce...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:2000273,positive regulation of signaling recepto...,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:2000772,regulation of cellular senescence,41,2,0.82,0.19916,1,0.6506163747454176,2.44,BP
GO:0051209,release of sequestered calcium ion into ...,115,4,2.31,0.20116,1,0.6567041519674356,1.73,BP
GO:0034764,positive regulation of transmembrane tra...,237,7,4.76,0.20141,1,0.6570745220338984,1.47,BP
GO:0048635,negative regulation of muscle organ deve...,77,3,1.55,0.20181,1,0.6579334146341463,1.94,BP
GO:1903046,meiotic cell cycle process,197,6,3.96,0.20618,1,0.6694112903225806,1.52,BP
GO:0062012,regulation of small molecule metabolic p...,367,10,7.38,0.20620,1,0.6694112903225806,1.36,BP
GO:0032768,regulation of monooxygenase activity,42,2,0.84,0.20652,1,0.6694112903225806,2.38,BP
GO:0038083,peptidyl-tyrosine autophosphorylation,42,2,0.84,0.20652,1,0.6694112903225806,2.38,BP
GO:0045197,establishment or maintenance of epitheli...,42,2,0.84,0.20652,1,0.6694112903225806,2.38,BP
GO:0045740,positive regulation of DNA replication,42,2,0.84,0.20652,1,0.6694112903225806,2.38,BP
GO:2000826,regulation of heart morphogenesis,42,2,0.84,0.20652,1,0.6694112903225806,2.38,BP
GO:0006405,RNA export from nucleus,78,3,1.57,0.20700,1,0.6694112903225806,1.91,BP
GO:0034644,cellular response to UV,78,3,1.57,0.20700,1,0.6694112903225806,1.91,BP
GO:0043507,positive regulation of JUN kinase activi...,78,3,1.57,0.20700,1,0.6694112903225806,1.91,BP
GO:0045471,response to ethanol,78,3,1.57,0.20700,1,0.6694112903225806,1.91,BP
GO:1901862,negative regulation of muscle tissue dev...,78,3,1.57,0.20700,1,0.6694112903225806,1.91,BP
GO:0051648,vesicle localization,282,8,5.67,0.20881,1,0.6747428915662651,1.41,BP
GO:0007519,skeletal muscle tissue development,198,6,3.98,0.20933,1,0.6747428915662651,1.51,BP
GO:0008217,regulation of blood pressure,198,6,3.98,0.20933,1,0.6747428915662651,1.51,BP
GO:0051170,import into nucleus,157,5,3.16,0.20945,1,0.6747428915662651,1.58,BP
GO:0003073,regulation of systemic arterial blood pr...,117,4,2.35,0.20949,1,0.6747428915662651,1.7,BP
GO:0051283,negative regulation of sequestering of c...,117,4,2.35,0.20949,1,0.6747428915662651,1.7,BP
GO:0030278,regulation of ossification,240,7,4.82,0.20990,1,0.6751596256684492,1.45,BP
GO:0090257,regulation of muscle system process,240,7,4.82,0.20990,1,0.6751596256684492,1.45,BP
GO:0070588,calcium ion transmembrane transport,283,8,5.69,0.21143,1,0.679590600801068,1.41,BP
GO:0007159,leukocyte cell-cell adhesion,326,9,6.55,0.21156,1,0.679590600801068,1.37,BP
GO:0010833,telomere maintenance via telomere length...,79,3,1.59,0.21222,1,0.6798952330226364,1.89,BP
GO:0032088,negative regulation of NF-kappaB transcr...,79,3,1.59,0.21222,1,0.6798952330226364,1.89,BP
GO:0060976,coronary vasculature development,79,3,1.59,0.21222,1,0.6798952330226364,1.89,BP
GO:0072078,nephron tubule morphogenesis,79,3,1.59,0.21222,1,0.6798952330226364,1.89,BP
GO:0062013,positive regulation of small molecule me...,158,5,3.18,0.21303,1,0.6820361676646707,1.57,BP
GO:0001937,negative regulation of endothelial cell ...,43,2,0.86,0.21391,1,0.6830357796947578,2.33,BP
GO:0007080,mitotic metaphase plate congression,43,2,0.86,0.21391,1,0.6830357796947578,2.33,BP
GO:0048255,mRNA stabilization,43,2,0.86,0.21391,1,0.6830357796947578,2.33,BP
GO:1903573,negative regulation of response to endop...,43,2,0.86,0.21391,1,0.6830357796947578,2.33,BP
GO:0007569,cell aging,159,5,3.2,0.21663,1,0.6912623076923077,1.56,BP
GO:0043154,negative regulation of cysteine-type end...,80,3,1.61,0.21746,1,0.6925331039046988,1.86,BP
GO:0043525,positive regulation of neuron apoptotic ...,80,3,1.61,0.21746,1,0.6925331039046988,1.86,BP
GO:0045682,regulation of epidermis development,80,3,1.61,0.21746,1,0.6925331039046988,1.86,BP
GO:0051282,regulation of sequestering of calcium io...,119,4,2.39,0.21791,1,0.6935072222222222,1.67,BP
GO:0002685,regulation of leukocyte migration,201,6,4.04,0.21887,1,0.6956422985468956,1.49,BP
GO:0019058,viral life cycle,201,6,4.04,0.21887,1,0.6956422985468956,1.49,BP
GO:0042552,myelination,160,5,3.22,0.22026,1,0.6978976671035386,1.55,BP
GO:1903169,regulation of calcium ion transmembrane ...,160,5,3.22,0.22026,1,0.6978976671035386,1.55,BP
GO:0098609,cell-cell adhesion,731,18,14.69,0.22043,1,0.6978976671035386,1.23,BP
GO:0003156,regulation of animal organ formation,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0018023,peptidyl-lysine trimethylation,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0043277,apoptotic cell clearance,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0048854,brain morphogenesis,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0050691,regulation of defense response to virus ...,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0050918,positive chemotaxis,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0051898,negative regulation of protein kinase B ...,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0070849,response to epidermal growth factor,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:2000279,negative regulation of DNA biosynthetic ...,44,2,0.88,0.22132,1,0.6978976671035386,2.27,BP
GO:0051208,sequestering of calcium ion,120,4,2.41,0.22216,1,0.7000877013752456,1.66,BP
GO:0033143,regulation of intracellular steroid horm...,81,3,1.63,0.22273,1,0.7005076862745099,1.84,BP
GO:0042147,"retrograde transport, endosome to Golgi",81,3,1.63,0.22273,1,0.7005076862745099,1.84,BP
GO:0072088,nephron epithelium morphogenesis,81,3,1.63,0.22273,1,0.7005076862745099,1.84,BP
GO:0009755,hormone-mediated signaling pathway,161,5,3.24,0.22390,1,0.7032681462140992,1.54,BP
GO:0071356,cellular response to tumor necrosis fact...,161,5,3.24,0.22390,1,0.7032681462140992,1.54,BP
GO:0042542,response to hydrogen peroxide,121,4,2.43,0.22643,1,0.7102875880052151,1.65,BP
GO:1901216,positive regulation of neuron death,121,4,2.43,0.22643,1,0.7102875880052151,1.65,BP
GO:0051291,protein heterooligomerization,162,5,3.26,0.22755,1,0.711535229476406,1.53,BP
GO:0021675,nerve development,82,3,1.65,0.22803,1,0.711535229476406,1.82,BP
GO:0072028,nephron morphogenesis,82,3,1.65,0.22803,1,0.711535229476406,1.82,BP
GO:0001649,osteoblast differentiation,204,6,4.1,0.22856,1,0.711535229476406,1.46,BP
GO:0005978,glycogen biosynthetic process,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0006414,translational elongation,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0006695,cholesterol biosynthetic process,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0009250,glucan biosynthetic process,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0035136,forelimb morphogenesis,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0050919,negative chemotaxis,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0061647,histone H3-K9 modification,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0071526,semaphorin-plexin signaling pathway,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:1901381,positive regulation of potassium ion tra...,45,2,0.9,0.22875,1,0.711535229476406,2.22,BP
GO:0001889,liver development,122,4,2.45,0.23072,1,0.7158121470019343,1.63,BP
GO:0008584,male gonad development,122,4,2.45,0.23072,1,0.7158121470019343,1.63,BP
GO:0090277,positive regulation of peptide hormone s...,122,4,2.45,0.23072,1,0.7158121470019343,1.63,BP
GO:2000278,regulation of DNA biosynthetic process,122,4,2.45,0.23072,1,0.7158121470019343,1.63,BP
GO:0007272,ensheathment of neurons,163,5,3.28,0.23123,1,0.7160094980694981,1.52,BP
GO:0008366,axon ensheathment,163,5,3.28,0.23123,1,0.7160094980694981,1.52,BP
GO:0043901,negative regulation of multi-organism pr...,163,5,3.28,0.23123,1,0.7160094980694981,1.52,BP
GO:0001817,regulation of cytokine production,693,17,13.93,0.23316,1,0.7215214919614148,1.22,BP
GO:1901019,regulation of calcium ion transmembrane ...,83,3,1.67,0.23335,1,0.7216453727506427,1.8,BP
GO:0007005,mitochondrion organization,468,12,9.41,0.23452,1,0.7247978420038537,1.28,BP
GO:0046546,development of primary male sexual chara...,123,4,2.47,0.23502,1,0.7254113149454778,1.62,BP
GO:0048284,organelle fusion,123,4,2.47,0.23502,1,0.7254113149454778,1.62,BP
GO:0021772,olfactory bulb development,46,2,0.92,0.23620,1,0.7271877159309021,2.17,BP
GO:1902653,secondary alcohol biosynthetic process,46,2,0.92,0.23620,1,0.7271877159309021,2.17,BP
GO:1902667,regulation of axon guidance,46,2,0.92,0.23620,1,0.7271877159309021,2.17,BP
GO:1903580,positive regulation of ATP metabolic pro...,46,2,0.92,0.23620,1,0.7271877159309021,2.17,BP
GO:0034470,ncRNA processing,336,9,6.75,0.23652,1,0.7276727923322684,1.33,BP
GO:0044270,cellular nitrogen compound catabolic pro...,469,12,9.43,0.23666,1,0.7276727923322684,1.27,BP
GO:0060538,skeletal muscle organ development,207,6,4.16,0.23838,1,0.7324933333333334,1.44,BP
GO:0014902,myotube differentiation,124,4,2.49,0.23935,1,0.7336001273885351,1.61,BP
GO:0043500,muscle adaptation,124,4,2.49,0.23935,1,0.7336001273885351,1.61,BP
GO:0051153,regulation of striated muscle cell diffe...,124,4,2.49,0.23935,1,0.7336001273885351,1.61,BP
GO:0090090,negative regulation of canonical Wnt sig...,124,4,2.49,0.23935,1,0.7336001273885351,1.61,BP
GO:0097305,response to alcohol,208,6,4.18,0.24168,1,0.7402699936346276,1.44,BP
GO:1904064,positive regulation of cation transmembr...,166,5,3.34,0.24236,1,0.7418806106870229,1.5,BP
GO:0070534,protein K63-linked ubiquitination,47,2,0.94,0.24366,1,0.7442295883470551,2.13,BP
GO:0006665,sphingolipid metabolic process,125,4,2.51,0.24370,1,0.7442295883470551,1.59,BP
GO:0061008,hepaticobiliary system development,125,4,2.51,0.24370,1,0.7442295883470551,1.59,BP
GO:0048524,positive regulation of viral process,85,3,1.71,0.24406,1,0.7442295883470551,1.75,BP
GO:0061333,renal tubule morphogenesis,85,3,1.71,0.24406,1,0.7442295883470551,1.75,BP
GO:1900407,regulation of cellular response to oxida...,85,3,1.71,0.24406,1,0.7442295883470551,1.75,BP
GO:0045862,positive regulation of proteolysis,339,9,6.81,0.24421,1,0.7442295883470551,1.32,BP
GO:0007568,aging,252,7,5.07,0.24514,1,0.7465909367088607,1.38,BP
GO:0046887,positive regulation of hormone secretion,167,5,3.36,0.24610,1,0.7490406072106262,1.49,BP
GO:0060537,muscle tissue development,474,12,9.53,0.24750,1,0.7528255372945638,1.26,BP
GO:0071363,cellular response to growth factor stimu...,610,15,12.26,0.24796,1,0.7535762121212122,1.22,BP
GO:0007631,feeding behavior,126,4,2.53,0.24806,1,0.7535762121212122,1.58,BP
GO:0071559,response to transforming growth factor b...,210,6,4.22,0.24833,1,0.7539204794952681,1.42,BP
GO:0006970,response to osmotic stress,86,3,1.73,0.24944,1,0.7557458161350845,1.73,BP
GO:0051341,regulation of oxidoreductase activity,86,3,1.73,0.24944,1,0.7557458161350845,1.73,BP
GO:0000245,spliceosomal complex assembly,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0001504,neurotransmitter uptake,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0002474,antigen processing and presentation of p...,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0010107,potassium ion import,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0010718,positive regulation of epithelial to mes...,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0021988,olfactory lobe development,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0030857,negative regulation of epithelial cell d...,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0031952,regulation of protein autophosphorylatio...,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0038066,p38MAPK cascade,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0044786,cell cycle DNA replication,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0044848,biological phase,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0090311,regulation of protein deacetylation,48,2,0.96,0.25113,1,0.7557458161350845,2.08,BP
GO:0046700,heterocycle catabolic process,476,12,9.57,0.25188,1,0.75735,1.25,BP
GO:0043087,regulation of GTPase activity,298,8,5.99,0.25218,1,0.75735,1.34,BP
GO:0002761,regulation of myeloid leukocyte differen...,127,4,2.55,0.25245,1,0.75735,1.57,BP
GO:0010212,response to ionizing radiation,127,4,2.55,0.25245,1,0.75735,1.57,BP
GO:0099175,regulation of postsynapse organization,127,4,2.55,0.25245,1,0.75735,1.57,BP
GO:0071897,DNA biosynthetic process,169,5,3.4,0.25362,1,0.7603859439252336,1.47,BP
GO:0048609,multicellular organismal reproductive pr...,843,20,16.94,0.25400,1,0.7610510585305106,1.18,BP
GO:0060541,respiratory system development,255,7,5.13,0.25423,1,0.7612661854387056,1.36,BP
GO:0002690,positive regulation of leukocyte chemota...,87,3,1.75,0.25484,1,0.7616708571428572,1.71,BP
GO:0043648,dicarboxylic acid metabolic process,87,3,1.75,0.25484,1,0.7616708571428572,1.71,BP
GO:2000117,negative regulation of cysteine-type end...,87,3,1.75,0.25484,1,0.7616708571428572,1.71,BP
GO:2000027,regulation of animal organ morphogenesis,212,6,4.26,0.25502,1,0.7617357169459964,1.41,BP
GO:0060401,cytosolic calcium ion transport,170,5,3.42,0.25741,1,0.7683975930521093,1.46,BP
GO:0030520,intracellular estrogen receptor signalin...,49,2,0.98,0.25860,1,0.7690872682323857,2.04,BP
GO:0043489,RNA stabilization,49,2,0.98,0.25860,1,0.7690872682323857,2.04,BP
GO:0048483,autonomic nervous system development,49,2,0.98,0.25860,1,0.7690872682323857,2.04,BP
GO:0061912,selective autophagy,49,2,0.98,0.25860,1,0.7690872682323857,2.04,BP
GO:0090199,regulation of release of cytochrome c fr...,49,2,0.98,0.25860,1,0.7690872682323857,2.04,BP
GO:0090342,regulation of cell aging,49,2,0.98,0.25860,1,0.7690872682323857,2.04,BP
GO:0010717,regulation of epithelial to mesenchymal ...,88,3,1.77,0.26026,1,0.7725916841455892,1.69,BP
GO:0035418,protein localization to synapse,88,3,1.77,0.26026,1,0.7725916841455892,1.69,BP
GO:0044344,cellular response to fibroblast growth f...,88,3,1.77,0.26026,1,0.7725916841455892,1.69,BP
GO:0032874,positive regulation of stress-activated ...,172,5,3.46,0.26502,1,0.7850257265481299,1.45,BP
GO:0035914,skeletal muscle cell differentiation,89,3,1.79,0.26569,1,0.7850257265481299,1.68,BP
GO:1904035,regulation of epithelial cell apoptotic ...,89,3,1.79,0.26569,1,0.7850257265481299,1.68,BP
GO:0006360,transcription by RNA polymerase I,50,2,1.01,0.26608,1,0.7850257265481299,1.98,BP
GO:0032330,regulation of chondrocyte differentiatio...,50,2,1.01,0.26608,1,0.7850257265481299,1.98,BP
GO:0032941,secretion by tissue,50,2,1.01,0.26608,1,0.7850257265481299,1.98,BP
GO:0035088,establishment or maintenance of apical/b...,50,2,1.01,0.26608,1,0.7850257265481299,1.98,BP
GO:0051055,negative regulation of lipid biosyntheti...,50,2,1.01,0.26608,1,0.7850257265481299,1.98,BP
GO:0061245,establishment or maintenance of bipolar ...,50,2,1.01,0.26608,1,0.7850257265481299,1.98,BP
GO:1902930,regulation of alcohol biosynthetic proce...,50,2,1.01,0.26608,1,0.7850257265481299,1.98,BP
GO:0051321,meiotic cell cycle,303,8,6.09,0.26630,1,0.7851933823529411,1.31,BP
GO:0051716,cellular response to stimulus,7732,162,155.41,0.26713,1,0.7871583343539498,1.04,BP
GO:0051259,protein complex oligomerization,620,15,12.46,0.26749,1,0.7877367686658507,1.2,BP
GO:0045637,regulation of myeloid cell differentiati...,216,6,4.34,0.26856,1,0.7904041100917432,1.38,BP
GO:0070304,positive regulation of stress-activated ...,173,5,3.48,0.26884,1,0.7907445476772618,1.44,BP
GO:0006605,protein targeting,260,7,5.23,0.26959,1,0.7919823443223444,1.34,BP
GO:0051056,regulation of small GTPase mediated sign...,260,7,5.23,0.26959,1,0.7919823443223444,1.34,BP
GO:0071774,response to fibroblast growth factor,90,3,1.81,0.27114,1,0.7960498352654057,1.66,BP
GO:0032504,multicellular organism reproduction,854,20,17.17,0.27249,1,0.7973172138098122,1.16,BP
GO:0035107,appendage morphogenesis,174,5,3.5,0.27268,1,0.7973172138098122,1.43,BP
GO:0035108,limb morphogenesis,174,5,3.5,0.27268,1,0.7973172138098122,1.43,BP
GO:1901654,response to ketone,174,5,3.5,0.27268,1,0.7973172138098122,1.43,BP
GO:0016050,vesicle organization,261,7,5.25,0.27270,1,0.7973172138098122,1.33,BP
GO:0010332,response to gamma radiation,51,2,1.03,0.27356,1,0.7973172138098122,1.94,BP
GO:0016126,sterol biosynthetic process,51,2,1.03,0.27356,1,0.7973172138098122,1.94,BP
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,51,2,1.03,0.27356,1,0.7973172138098122,1.94,BP
GO:0032648,regulation of interferon-beta production,51,2,1.03,0.27356,1,0.7973172138098122,1.94,BP
GO:0048247,lymphocyte chemotaxis,51,2,1.03,0.27356,1,0.7973172138098122,1.94,BP
GO:0051972,regulation of telomerase activity,51,2,1.03,0.27356,1,0.7973172138098122,1.94,BP
GO:0071470,cellular response to osmotic stress,51,2,1.03,0.27356,1,0.7973172138098122,1.94,BP
GO:0043467,regulation of generation of precursor me...,132,4,2.65,0.27458,1,0.7998056658595641,1.51,BP
GO:0006112,energy reserve metabolic process,91,3,1.83,0.27659,1,0.8037144202898551,1.64,BP
GO:0006476,protein deacetylation,91,3,1.83,0.27659,1,0.8037144202898551,1.64,BP
GO:0014015,positive regulation of gliogenesis,91,3,1.83,0.27659,1,0.8037144202898551,1.64,BP
GO:0021954,central nervous system neuron developmen...,91,3,1.83,0.27659,1,0.8037144202898551,1.64,BP
GO:0048762,mesenchymal cell differentiation,219,6,4.4,0.27882,1,0.8073530507462687,1.36,BP
GO:0008037,cell recognition,133,4,2.67,0.27905,1,0.8073530507462687,1.5,BP
GO:1902850,microtubule cytoskeleton organization in...,133,4,2.67,0.27905,1,0.8073530507462687,1.5,BP
GO:0016202,regulation of striated muscle tissue dev...,176,5,3.54,0.28038,1,0.8073530507462687,1.41,BP
GO:0035148,tube formation,176,5,3.54,0.28038,1,0.8073530507462687,1.41,BP
GO:0048592,eye morphogenesis,176,5,3.54,0.28038,1,0.8073530507462687,1.41,BP
GO:0001662,behavioral fear response,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0001895,retina homeostasis,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0001954,positive regulation of cell-matrix adhes...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0006406,mRNA export from nucleus,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0010712,regulation of collagen metabolic process,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0032481,positive regulation of type I interferon...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0035924,cellular response to vascular endothelia...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0044058,regulation of digestive system process,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0045981,positive regulation of nucleotide metabo...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0048713,regulation of oligodendrocyte differenti...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0071427,mRNA-containing ribonucleoprotein comple...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:1900544,positive regulation of purine nucleotide...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:1903202,negative regulation of oxidative stress-...,52,2,1.05,0.28103,1,0.8073530507462687,1.9,BP
GO:0009798,axis specification,92,3,1.85,0.28206,1,0.8093456887298748,1.62,BP
GO:0072655,establishment of protein localization to...,92,3,1.85,0.28206,1,0.8093456887298748,1.62,BP
GO:0019439,aromatic compound catabolic process,490,12,9.85,0.28331,1,0.8124479856972587,1.22,BP
GO:0061025,membrane fusion,134,4,2.69,0.28353,1,0.8125946158427636,1.49,BP
GO:0060998,regulation of dendritic spine developmen...,93,3,1.87,0.28754,1,0.821943161634103,1.6,BP
GO:0006261,DNA-dependent DNA replication,135,4,2.71,0.28801,1,0.821943161634103,1.48,BP
GO:0002209,behavioral defense response,53,2,1.07,0.28850,1,0.821943161634103,1.87,BP
GO:0030850,prostate gland development,53,2,1.07,0.28850,1,0.821943161634103,1.87,BP
GO:0032608,interferon-beta production,53,2,1.07,0.28850,1,0.821943161634103,1.87,BP
GO:0042743,hydrogen peroxide metabolic process,53,2,1.07,0.28850,1,0.821943161634103,1.87,BP
GO:0046834,lipid phosphorylation,53,2,1.07,0.28850,1,0.821943161634103,1.87,BP
GO:1900408,negative regulation of cellular response...,53,2,1.07,0.28850,1,0.821943161634103,1.87,BP
