GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0035690,cellular response to drug,383,43,27.67,0.00269,1,0.014287284768211922,1.55,BP
GO:0007265,Ras protein signal transduction,417,46,30.12,0.00276,1,0.014642910694597574,1.53,BP
GO:0006082,organic acid metabolic process,968,93,69.93,0.00285,1,0.01510374449339207,1.33,BP
GO:0009185,ribonucleoside diphosphate metabolic pro...,103,16,7.44,0.00287,1,0.015176307692307692,2.15,BP
GO:1903426,regulation of reactive oxygen species bi...,103,16,7.44,0.00287,1,0.015176307692307692,2.15,BP
GO:1904950,negative regulation of establishment of ...,212,27,15.31,0.00290,1,0.015318111964873765,1.76,BP
GO:0010508,positive regulation of autophagy,122,18,8.81,0.00291,1,0.015320481400437637,2.04,BP
GO:2000278,regulation of DNA biosynthetic process,122,18,8.81,0.00291,1,0.015320481400437637,2.04,BP
GO:0090068,positive regulation of cell cycle proces...,254,31,18.35,0.00291,1,0.015320481400437637,1.69,BP
GO:0010822,positive regulation of mitochondrion org...,76,13,5.49,0.00293,1,0.015392096069868995,2.37,BP
GO:0051865,protein autoubiquitination,76,13,5.49,0.00293,1,0.015392096069868995,2.37,BP
GO:0046031,ADP metabolic process,94,15,6.79,0.00294,1,0.015427786259541984,2.21,BP
GO:0048679,regulation of axon regeneration,35,8,2.53,0.00295,1,0.015446572361262241,3.16,BP
GO:1902116,negative regulation of organelle assembl...,35,8,2.53,0.00295,1,0.015446572361262241,3.16,BP
GO:0000413,protein peptidyl-prolyl isomerization,21,6,1.52,0.00297,1,0.015500694143167027,3.95,BP
GO:0098780,response to mitochondrial depolarisation,21,6,1.52,0.00297,1,0.015500694143167027,3.95,BP
GO:0098969,neurotransmitter receptor transport to p...,21,6,1.52,0.00297,1,0.015500694143167027,3.95,BP
GO:0099536,synaptic signaling,886,86,64,0.00305,1,0.015900975081256773,1.34,BP
GO:0034767,positive regulation of ion transmembrane...,182,24,13.15,0.00307,1,0.015987922077922077,1.83,BP
GO:0008283,cell proliferation,2027,178,146.43,0.00309,1,0.01605732181425486,1.22,BP
GO:0042391,regulation of membrane potential,442,48,31.93,0.00309,1,0.01605732181425486,1.5,BP
GO:0010939,regulation of necrotic cell death,28,7,2.02,0.00311,1,0.016126422413793105,3.47,BP
GO:1904292,regulation of ERAD pathway,28,7,2.02,0.00311,1,0.016126422413793105,3.47,BP
GO:0051353,positive regulation of oxidoreductase ac...,51,10,3.68,0.00313,1,0.01619522580645161,2.72,BP
GO:0051972,regulation of telomerase activity,51,10,3.68,0.00313,1,0.01619522580645161,2.72,BP
GO:0010648,negative regulation of cell communicatio...,1326,122,95.79,0.00314,1,0.01622951664876477,1.27,BP
GO:0099504,synaptic vesicle cycle,224,28,16.18,0.00321,1,0.016573519313304724,1.73,BP
GO:1903578,regulation of ATP metabolic process,95,15,6.86,0.00326,1,0.01681363344051447,2.19,BP
GO:0065004,protein-DNA complex assembly,173,23,12.5,0.00333,1,0.01715627408993576,1.84,BP
GO:0099537,trans-synaptic signaling,877,85,63.35,0.00334,1,0.01718939037433155,1.34,BP
GO:0032502,developmental process,6278,501,453.51,0.00336,1,0.017273846153846157,1.1,BP
GO:0051239,regulation of multicellular organismal p...,3294,276,237.95,0.00340,1,0.017460832443970117,1.16,BP
GO:0010662,regulation of striated muscle cell apopt...,60,11,4.33,0.00345,1,0.017679872204472844,2.54,BP
GO:0042982,amyloid precursor protein metabolic proc...,60,11,4.33,0.00345,1,0.017679872204472844,2.54,BP
GO:0006325,chromatin organization,735,73,53.09,0.00347,1,0.017744569606801274,1.38,BP
GO:0023057,negative regulation of signaling,1330,122,96.08,0.00347,1,0.017744569606801274,1.27,BP
GO:1901800,positive regulation of proteasomal prote...,105,16,7.58,0.00350,1,0.017878980891719746,2.11,BP
GO:0034205,amyloid-beta formation,36,8,2.6,0.00355,1,0.018076825396825397,3.08,BP
GO:0097106,postsynaptic density organization,36,8,2.6,0.00355,1,0.018076825396825397,3.08,BP
GO:1902991,regulation of amyloid precursor protein ...,36,8,2.6,0.00355,1,0.018076825396825397,3.08,BP
GO:1901989,positive regulation of cell cycle phase ...,96,15,6.93,0.00361,1,0.018362917547568712,2.16,BP
GO:0001666,response to hypoxia,205,26,14.81,0.00363,1,0.018386905263157897,1.76,BP
GO:0006406,mRNA export from nucleus,52,10,3.76,0.00363,1,0.018386905263157897,2.66,BP
GO:0071427,mRNA-containing ribonucleoprotein comple...,52,10,3.76,0.00363,1,0.018386905263157897,2.66,BP
GO:0048168,regulation of neuronal synaptic plastici...,69,12,4.98,0.00363,1,0.018386905263157897,2.41,BP
GO:0048872,homeostasis of number of cells,312,36,22.54,0.00366,1,0.0184805036726128,1.6,BP
GO:0007268,chemical synaptic transmission,868,84,62.7,0.00366,1,0.0184805036726128,1.34,BP
GO:0098916,anterograde trans-synaptic signaling,868,84,62.7,0.00366,1,0.0184805036726128,1.34,BP
GO:0032412,regulation of ion transmembrane transpor...,258,31,18.64,0.00368,1,0.018542575916230368,1.66,BP
GO:0045055,regulated exocytosis,258,31,18.64,0.00368,1,0.018542575916230368,1.66,BP
GO:1902743,regulation of lamellipodium organization,44,9,3.18,0.00369,1,0.018573514644351464,2.83,BP
GO:0042069,regulation of catecholamine metabolic pr...,22,6,1.59,0.00384,1,0.019178260869565218,3.77,BP
GO:0071870,cellular response to catecholamine stimu...,22,6,1.59,0.00384,1,0.019178260869565218,3.77,BP
GO:0098877,neurotransmitter receptor transport to p...,22,6,1.59,0.00384,1,0.019178260869565218,3.77,BP
GO:1901626,regulation of postsynaptic membrane orga...,22,6,1.59,0.00384,1,0.019178260869565218,3.77,BP
GO:1901673,regulation of mitotic spindle assembly,22,6,1.59,0.00384,1,0.019178260869565218,3.77,BP
GO:0051225,spindle assembly,106,16,7.66,0.00385,1,0.019178260869565218,2.09,BP
GO:0051984,positive regulation of chromosome segreg...,29,7,2.09,0.00385,1,0.019178260869565218,3.35,BP
GO:0060260,regulation of transcription initiation f...,29,7,2.09,0.00385,1,0.019178260869565218,3.35,BP
GO:0071353,cellular response to interleukin-4,29,7,2.09,0.00385,1,0.019178260869565218,3.35,BP
GO:0090169,regulation of spindle assembly,29,7,2.09,0.00385,1,0.019178260869565218,3.35,BP
GO:0032868,response to insulin,227,28,16.4,0.00388,1,0.019307714581178907,1.71,BP
GO:0006749,glutathione metabolic process,61,11,4.41,0.00394,1,0.01956582043343653,2.49,BP
GO:0010659,cardiac muscle cell apoptotic process,61,11,4.41,0.00394,1,0.01956582043343653,2.49,BP
GO:0051094,positive regulation of developmental pro...,1560,140,112.69,0.00399,1,0.019793690721649482,1.24,BP
GO:0030004,cellular monovalent inorganic cation hom...,97,15,7.01,0.00400,1,0.019822863027806385,2.14,BP
GO:0007163,establishment or maintenance of cell pol...,217,27,15.68,0.00401,1,0.019851975308641974,1.72,BP
GO:2001023,regulation of response to drug,116,17,8.38,0.00402,1,0.019881027749229188,2.03,BP
GO:0030003,cellular cation homeostasis,645,65,46.59,0.00404,1,0.019959425051334703,1.4,BP
GO:0034470,ncRNA processing,336,38,24.27,0.00406,1,0.020037661538461538,1.57,BP
GO:0032024,positive regulation of insulin secretion,88,14,6.36,0.00410,1,0.020214344262295087,2.2,BP
GO:0051347,positive regulation of transferase activ...,552,57,39.88,0.00411,1,0.020242906857727738,1.43,BP
GO:0048585,negative regulation of response to stimu...,1599,143,115.51,0.00412,1,0.020271411042944786,1.24,BP
GO:0072330,monocarboxylic acid biosynthetic process,260,31,18.78,0.00413,1,0.02029985699693565,1.65,BP
GO:0031529,ruffle organization,53,10,3.83,0.00419,1,0.020552782874617738,2.61,BP
GO:0043666,regulation of phosphoprotein phosphatase...,53,10,3.83,0.00419,1,0.020552782874617738,2.61,BP
GO:1904064,positive regulation of cation transmembr...,166,22,11.99,0.00420,1,0.020580855397148674,1.83,BP
GO:0043266,regulation of potassium ion transport,107,16,7.73,0.00423,1,0.02070677517802645,2.07,BP
GO:0035794,positive regulation of mitochondrial mem...,37,8,2.67,0.00425,1,0.020762436548223354,3,BP
GO:0048169,regulation of long-term neuronal synapti...,37,8,2.67,0.00425,1,0.020762436548223354,3,BP
GO:0007626,locomotory behavior,250,30,18.06,0.00431,1,0.02099781818181818,1.66,BP
GO:1903532,positive regulation of secretion by cell,484,51,34.96,0.00432,1,0.02099781818181818,1.46,BP
GO:0014046,dopamine secretion,45,9,3.25,0.00432,1,0.02099781818181818,2.77,BP
GO:0014059,regulation of dopamine secretion,45,9,3.25,0.00432,1,0.02099781818181818,2.77,BP
GO:0042987,amyloid precursor protein catabolic proc...,45,9,3.25,0.00432,1,0.02099781818181818,2.77,BP
GO:0050796,regulation of insulin secretion,187,24,13.51,0.00435,1,0.021122300706357212,1.78,BP
GO:0006873,cellular ion homeostasis,659,66,47.6,0.00437,1,0.021198024193548385,1.39,BP
GO:0023061,signal release,531,55,38.36,0.00447,1,0.021661268882175226,1.43,BP
GO:0009968,negative regulation of signal transducti...,1192,110,86.11,0.00449,1,0.021736297786720322,1.28,BP
GO:0061013,regulation of mRNA catabolic process,127,18,9.17,0.00450,1,0.021762814070351758,1.96,BP
GO:0000226,microtubule cytoskeleton organization,578,59,41.75,0.00455,1,0.021960481444333,1.41,BP
GO:0051937,catecholamine transport,89,14,6.43,0.00455,1,0.021960481444333,2.18,BP
GO:0051170,import into nucleus,157,21,11.34,0.00456,1,0.021986693386773545,1.85,BP
GO:0006513,protein monoubiquitination,71,12,5.13,0.00462,1,0.022253693693693694,2.34,BP
GO:0060560,developmental growth involved in morphog...,273,32,19.72,0.00468,1,0.02252016,1.62,BP
GO:1902003,regulation of amyloid-beta formation,30,7,2.17,0.00471,1,0.022641878121878123,3.23,BP
GO:0048813,dendrite morphogenesis,178,23,12.86,0.00476,1,0.022859401197604795,1.79,BP
GO:0071407,cellular response to organic cyclic comp...,487,51,35.18,0.00487,1,0.02316011811023622,1.45,BP
GO:0010592,positive regulation of lamellipodium ass...,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:0035493,SNARE complex assembly,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:0036010,protein localization to endosome,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:0060261,positive regulation of transcription ini...,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:0071868,cellular response to monoamine stimulus,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:0071869,response to catecholamine,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:0098869,cellular oxidant detoxification,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:1900242,regulation of synaptic vesicle endocytos...,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:1902884,positive regulation of response to oxida...,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:1903540,establishment of protein localization to...,23,6,1.66,0.00488,1,0.02316011811023622,3.61,BP
GO:0030218,erythrocyte differentiation,128,18,9.25,0.00489,1,0.02316011811023622,1.95,BP
GO:0061387,regulation of extent of cell growth,128,18,9.25,0.00489,1,0.02316011811023622,1.95,BP
GO:0048588,developmental cell growth,263,31,19,0.00489,1,0.02316011811023622,1.63,BP
GO:0006357,regulation of transcription by RNA polym...,2012,175,145.34,0.00491,1,0.02323197640117994,1.2,BP
GO:0007269,neurotransmitter secretion,189,24,13.65,0.00498,1,0.023540039292730842,1.76,BP
GO:0051260,protein homooligomerization,385,42,27.81,0.00499,1,0.023564160942100097,1.51,BP
GO:0035264,multicellular organism growth,210,26,15.17,0.00501,1,0.02363541176470588,1.71,BP
GO:0006378,mRNA polyadenylation,46,9,3.32,0.00504,1,0.023637894736842108,2.71,BP
GO:0017001,antibiotic catabolic process,46,9,3.32,0.00504,1,0.023637894736842108,2.71,BP
GO:0031111,negative regulation of microtubule polym...,46,9,3.32,0.00504,1,0.023637894736842108,2.71,BP
GO:0032873,negative regulation of stress-activated ...,46,9,3.32,0.00504,1,0.023637894736842108,2.71,BP
GO:0035036,sperm-egg recognition,46,9,3.32,0.00504,1,0.023637894736842108,2.71,BP
GO:0070303,negative regulation of stress-activated ...,46,9,3.32,0.00504,1,0.023637894736842108,2.71,BP
GO:0032506,cytokinetic process,38,8,2.75,0.00505,1,0.023661733203505352,2.91,BP
GO:0034660,ncRNA metabolic process,465,49,33.59,0.00507,1,0.023732334630350196,1.46,BP
GO:0008344,adult locomotory behavior,109,16,7.87,0.00508,1,0.02373297087378641,2.03,BP
GO:0048259,regulation of receptor-mediated endocyto...,109,16,7.87,0.00508,1,0.02373297087378641,2.03,BP
GO:0055080,cation homeostasis,736,72,53.17,0.00529,1,0.024690087293889426,1.35,BP
GO:0006974,cellular response to DNA damage stimulus,748,73,54.03,0.00530,1,0.02471279069767442,1.35,BP
GO:0051092,positive regulation of NF-kappaB transcr...,129,18,9.32,0.00531,1,0.02473545014520813,1.93,BP
GO:0099643,signal release from synapse,190,24,13.73,0.00532,1,0.024758065764023212,1.75,BP
GO:0017158,regulation of calcium ion-dependent exoc...,139,19,10.04,0.00534,1,0.024827130434782612,1.89,BP
GO:0071900,regulation of protein serine/threonine k...,432,46,31.21,0.00536,1,0.024896061776061774,1.47,BP
GO:0045597,positive regulation of cell differentiat...,1113,103,80.4,0.00540,1,0.025057666345226617,1.28,BP
GO:0000082,G1/S transition of mitotic cell cycle,180,23,13,0.00546,1,0.025311676300578033,1.77,BP
GO:1900024,regulation of substrate adhesion-depende...,55,10,3.97,0.00552,1,0.025540615384615387,2.52,BP
GO:0008284,positive regulation of cell proliferatio...,979,92,70.72,0.00552,1,0.025540615384615387,1.3,BP
GO:1902533,positive regulation of intracellular sig...,1016,95,73.39,0.00557,1,0.02574720461095101,1.29,BP
GO:0098771,inorganic ion homeostasis,750,73,54.18,0.00564,1,0.026045758157389635,1.35,BP
GO:1904062,regulation of cation transmembrane trans...,354,39,25.57,0.00565,1,0.026066922339405562,1.53,BP
GO:0043276,anoikis,31,7,2.24,0.00572,1,0.026289054441260746,3.12,BP
GO:0051085,chaperone cofactor-dependent protein ref...,31,7,2.24,0.00572,1,0.026289054441260746,3.12,BP
GO:0070670,response to interleukin-4,31,7,2.24,0.00572,1,0.026289054441260746,3.12,BP
GO:1903421,regulation of synaptic vesicle recycling,31,7,2.24,0.00572,1,0.026289054441260746,3.12,BP
GO:0009988,cell-cell recognition,64,11,4.62,0.00575,1,0.02635142857142857,2.38,BP
GO:0061951,establishment of protein localization to...,64,11,4.62,0.00575,1,0.02635142857142857,2.38,BP
GO:1903391,regulation of adherens junction organiza...,64,11,4.62,0.00575,1,0.02635142857142857,2.38,BP
GO:0051101,regulation of DNA binding,130,18,9.39,0.00576,1,0.026372140818268316,1.92,BP
GO:0016079,synaptic vesicle exocytosis,140,19,10.11,0.00578,1,0.026438555133079848,1.88,BP
GO:0048667,cell morphogenesis involved in neuron di...,632,63,45.65,0.00583,1,0.02661181818181818,1.38,BP
GO:0001941,postsynaptic membrane organization,47,9,3.4,0.00584,1,0.02661181818181818,2.65,BP
GO:0019674,NAD metabolic process,47,9,3.4,0.00584,1,0.02661181818181818,2.65,BP
GO:0060135,maternal process involved in female preg...,47,9,3.4,0.00584,1,0.02661181818181818,2.65,BP
GO:0045921,positive regulation of exocytosis,101,15,7.3,0.00587,1,0.026723216650898773,2.05,BP
GO:0070570,regulation of neuron projection regenera...,39,8,2.82,0.00596,1,0.02708169971671388,2.84,BP
GO:1900026,positive regulation of substrate adhesio...,39,8,2.82,0.00596,1,0.02708169971671388,2.84,BP
GO:0048858,cell projection morphogenesis,704,69,50.86,0.00598,1,0.027146943396226413,1.36,BP
GO:0007064,mitotic sister chromatid cohesion,24,6,1.73,0.00611,1,0.02760687323943662,3.47,BP
GO:0051457,maintenance of protein location in nucle...,24,6,1.73,0.00611,1,0.02760687323943662,3.47,BP
GO:0070584,mitochondrion morphogenesis,24,6,1.73,0.00611,1,0.02760687323943662,3.47,BP
GO:0071867,response to monoamine,24,6,1.73,0.00611,1,0.02760687323943662,3.47,BP
GO:1903204,negative regulation of oxidative stress-...,24,6,1.73,0.00611,1,0.02760687323943662,3.47,BP
GO:0045685,regulation of glial cell differentiation,92,14,6.65,0.00614,1,0.02771639774859287,2.11,BP
GO:1903409,reactive oxygen species biosynthetic pro...,121,17,8.74,0.00619,1,0.027915913776944704,1.95,BP
GO:0051091,positive regulation of DNA-binding trans...,246,29,17.77,0.00633,1,0.028520561797752805,1.63,BP
GO:0018105,peptidyl-serine phosphorylation,323,36,23.33,0.00637,1,0.028673938260056125,1.54,BP
GO:0051090,regulation of DNA-binding transcription ...,402,43,29.04,0.00640,1,0.028782056074766357,1.48,BP
GO:0031401,positive regulation of protein modificat...,1219,111,88.06,0.00645,1,0.02897983193277311,1.26,BP
GO:0034762,regulation of transmembrane transport,576,58,41.61,0.00646,1,0.028997686567164175,1.39,BP
GO:0071479,cellular response to ionizing radiation,65,11,4.7,0.00648,1,0.02903329608938547,2.34,BP
GO:1903793,positive regulation of anion transport,65,11,4.7,0.00648,1,0.02903329608938547,2.34,BP
GO:0050432,catecholamine secretion,74,12,5.35,0.00649,1,0.029051051162790695,2.24,BP
GO:0014013,regulation of gliogenesis,152,20,10.98,0.00665,1,0.029739591078066913,1.82,BP
GO:0008286,insulin receptor signaling pathway,122,17,8.81,0.00672,1,0.03002473537604457,1.93,BP
GO:0008089,anterograde axonal transport,48,9,3.47,0.00674,1,0.03005827618164968,2.59,BP
GO:0043631,RNA polyadenylation,48,9,3.47,0.00674,1,0.03005827618164968,2.59,BP
GO:0009166,nucleotide catabolic process,132,18,9.54,0.00675,1,0.030075,1.89,BP
GO:0001893,maternal placenta development,32,7,2.31,0.00687,1,0.030524875346260392,3.03,BP
GO:0008608,attachment of spindle microtubules to ki...,32,7,2.31,0.00687,1,0.030524875346260392,3.03,BP
GO:0010591,regulation of lamellipodium assembly,32,7,2.31,0.00687,1,0.030524875346260392,3.03,BP
GO:0010661,positive regulation of muscle cell apopt...,40,8,2.89,0.00699,1,0.030943771849126035,2.77,BP
GO:0032594,protein transport within lipid bilayer,40,8,2.89,0.00699,1,0.030943771849126035,2.77,BP
GO:0045851,pH reduction,40,8,2.89,0.00699,1,0.030943771849126035,2.77,BP
GO:0046825,regulation of protein export from nucleu...,40,8,2.89,0.00699,1,0.030943771849126035,2.77,BP
GO:0055072,iron ion homeostasis,84,13,6.07,0.00704,1,0.03110787878787879,2.14,BP
GO:0043488,regulation of mRNA stability,103,15,7.44,0.00704,1,0.03110787878787879,2.02,BP
GO:0046434,organophosphate catabolic process,205,25,14.81,0.00706,1,0.031167633027522935,1.69,BP
GO:0006836,neurotransmitter transport,303,34,21.89,0.00710,1,0.031286813186813194,1.55,BP
GO:0046394,carboxylic acid biosynthetic process,359,39,25.93,0.00710,1,0.031286813186813194,1.5,BP
GO:0001824,blastocyst development,153,20,11.05,0.00715,1,0.03139215328467153,1.81,BP
GO:0006606,protein import into nucleus,153,20,11.05,0.00715,1,0.03139215328467153,1.81,BP
GO:0010665,regulation of cardiac muscle cell apopto...,57,10,4.12,0.00715,1,0.03139215328467153,2.43,BP
GO:0010823,negative regulation of mitochondrion org...,57,10,4.12,0.00715,1,0.03139215328467153,2.43,BP
GO:0018209,peptidyl-serine modification,348,38,25.14,0.00719,1,0.03153899726526892,1.51,BP
GO:0048639,positive regulation of developmental gro...,216,26,15.6,0.00721,1,0.03159792349726776,1.67,BP
GO:0045595,regulation of cell differentiation,1930,167,139.42,0.00722,1,0.03161295723384895,1.2,BP
GO:0048284,organelle fusion,123,17,8.89,0.00729,1,0.031890436363636365,1.91,BP
GO:0044843,cell cycle G1/S phase transition,195,24,14.09,0.00732,1,0.03199258855585831,1.7,BP
GO:0016053,organic acid biosynthetic process,360,39,26.01,0.00743,1,0.032414469628286494,1.5,BP
GO:0097061,dendritic spine organization,94,14,6.79,0.00743,1,0.032414469628286494,2.06,BP
GO:0030336,negative regulation of cell migration,271,31,19.58,0.00752,1,0.032685283018867924,1.58,BP
GO:0000303,response to superoxide,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:0035384,thioester biosynthetic process,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:0051205,protein insertion into membrane,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:0051788,response to misfolded protein,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:0071616,acyl-CoA biosynthetic process,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:0120033,negative regulation of plasma membrane b...,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:1901032,negative regulation of response to react...,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:1903206,negative regulation of hydrogen peroxide...,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:2001039,negative regulation of cellular response...,25,6,1.81,0.00756,1,0.032685283018867924,3.31,BP
GO:0051588,regulation of neurotransmitter transport,185,23,13.36,0.00758,1,0.03274233393177738,1.72,BP
GO:0050764,regulation of phagocytosis,104,15,7.51,0.00769,1,0.03318769506726457,2,BP
GO:0097581,lamellipodium organization,85,13,6.14,0.00778,1,0.03354602150537634,2.12,BP
GO:0018210,peptidyl-threonine modification,134,18,9.68,0.00788,1,0.033946786034019696,1.86,BP
GO:0032411,positive regulation of transporter activ...,124,17,8.96,0.00789,1,0.0339594633273703,1.9,BP
GO:0051224,negative regulation of protein transport,207,25,14.95,0.00796,1,0.03423013404825737,1.67,BP
GO:0006259,DNA metabolic process,920,86,66.46,0.00814,1,0.03495347593582888,1.29,BP
GO:0006418,tRNA aminoacylation for protein translat...,41,8,2.96,0.00815,1,0.03495347593582888,2.7,BP
GO:0048873,homeostasis of number of cells within a ...,41,8,2.96,0.00815,1,0.03495347593582888,2.7,BP
GO:0070897,transcription preinitiation complex asse...,33,7,2.38,0.00819,1,0.03503136,2.94,BP
GO:1903146,regulation of autophagy of mitochondrion,33,7,2.38,0.00819,1,0.03503136,2.94,BP
GO:1903205,regulation of hydrogen peroxide-induced ...,33,7,2.38,0.00819,1,0.03503136,2.94,BP
GO:2000146,negative regulation of cell motility,284,32,20.52,0.00831,1,0.035513072824156305,1.56,BP
GO:0048856,anatomical structure development,5881,466,424.83,0.00835,1,0.03565235137533274,1.1,BP
GO:0006096,glycolytic process,86,13,6.21,0.00857,1,0.036526873339238264,2.09,BP
GO:1901379,regulation of potassium ion transmembran...,86,13,6.21,0.00857,1,0.036526873339238264,2.09,BP
GO:0033673,negative regulation of kinase activity,219,26,15.82,0.00858,1,0.036537132743362837,1.64,BP
GO:0010631,epithelial cell migration,285,32,20.59,0.00873,1,0.037143023872679044,1.55,BP
GO:0010562,positive regulation of phosphorus metabo...,1120,102,80.91,0.00877,1,0.037214497354497354,1.26,BP
GO:0045937,positive regulation of phosphate metabol...,1120,102,80.91,0.00877,1,0.037214497354497354,1.26,BP
GO:0007568,aging,252,29,18.2,0.00877,1,0.037214497354497354,1.59,BP
GO:0051783,regulation of nuclear division,198,24,14.3,0.00880,1,0.0373088986784141,1.68,BP
GO:0030865,cortical cytoskeleton organization,50,9,3.61,0.00885,1,0.03748785211267605,2.49,BP
GO:0045861,negative regulation of proteolysis,353,38,25.5,0.00899,1,0.037989473684210524,1.49,BP
GO:0000070,mitotic sister chromatid segregation,146,19,10.55,0.00900,1,0.037989473684210524,1.8,BP
GO:0050680,negative regulation of epithelial cell p...,146,19,10.55,0.00900,1,0.037989473684210524,1.8,BP
GO:2001251,negative regulation of chromosome organi...,146,19,10.55,0.00900,1,0.037989473684210524,1.8,BP
GO:0032922,circadian regulation of gene expression,68,11,4.91,0.00912,1,0.03840346153846154,2.24,BP
GO:0048678,response to axon injury,68,11,4.91,0.00912,1,0.03840346153846154,2.24,BP
GO:0015872,dopamine transport,59,10,4.26,0.00913,1,0.03840346153846154,2.35,BP
GO:1902369,negative regulation of RNA catabolic pro...,59,10,4.26,0.00913,1,0.03840346153846154,2.35,BP
GO:0030518,intracellular steroid hormone receptor s...,106,15,7.66,0.00914,1,0.038411947598253275,1.96,BP
GO:0007088,regulation of mitotic nuclear division,167,21,12.06,0.00918,1,0.038512781168265044,1.74,BP
GO:0034404,nucleobase-containing small molecule bio...,167,21,12.06,0.00918,1,0.038512781168265044,1.74,BP
GO:0051047,positive regulation of secretion,539,54,38.94,0.00922,1,0.03862978279756733,1.39,BP
GO:0018107,peptidyl-threonine phosphorylation,126,17,9.1,0.00923,1,0.03862978279756733,1.87,BP
GO:0009299,mRNA transcription,26,6,1.88,0.00924,1,0.03862978279756733,3.19,BP
GO:0090140,regulation of mitochondrial fission,26,6,1.88,0.00924,1,0.03862978279756733,3.19,BP
GO:0044283,small molecule biosynthetic process,646,63,46.67,0.00926,1,0.03867979166666666,1.35,BP
GO:0071236,cellular response to antibiotic,199,24,14.38,0.00934,1,0.03898012142237641,1.67,BP
GO:0006757,ATP generation from ADP,87,13,6.28,0.00943,1,0.039287584415584414,2.07,BP
GO:0048708,astrocyte differentiation,87,13,6.28,0.00943,1,0.039287584415584414,2.07,BP
GO:0097178,ruffle assembly,42,8,3.03,0.00944,1,0.03929522491349481,2.64,BP
GO:0048489,synaptic vesicle transport,178,22,12.86,0.00948,1,0.039393575129533676,1.71,BP
GO:0097480,establishment of synaptic vesicle locali...,178,22,12.86,0.00948,1,0.039393575129533676,1.71,BP
GO:0090132,epithelium migration,287,32,20.73,0.00963,1,0.03994867924528302,1.54,BP
GO:0007617,mating behavior,34,7,2.46,0.00968,1,0.03994867924528302,2.85,BP
GO:0018208,peptidyl-proline modification,34,7,2.46,0.00968,1,0.03994867924528302,2.85,BP
GO:0019076,viral release from host cell,34,7,2.46,0.00968,1,0.03994867924528302,2.85,BP
GO:0035890,exit from host,34,7,2.46,0.00968,1,0.03994867924528302,2.85,BP
GO:0035891,exit from host cell,34,7,2.46,0.00968,1,0.03994867924528302,2.85,BP
GO:0052126,movement in host environment,34,7,2.46,0.00968,1,0.03994867924528302,2.85,BP
GO:0052192,movement in environment of other organis...,34,7,2.46,0.00968,1,0.03994867924528302,2.85,BP
GO:0097479,synaptic vesicle localization,189,23,13.65,0.00972,1,0.04007938303341903,1.68,BP
GO:0046928,regulation of neurotransmitter secretion,137,18,9.9,0.00984,1,0.04053945205479452,1.82,BP
GO:0046785,microtubule polymerization,78,12,5.63,0.00986,1,0.040587100085543205,2.13,BP
GO:0006275,regulation of DNA replication,107,15,7.73,0.00994,1,0.04088143589743589,1.94,BP
GO:0043280,positive regulation of cysteine-type end...,127,17,9.17,0.00996,1,0.04092871050384287,1.85,BP
GO:0009132,nucleoside diphosphate metabolic process,117,16,8.45,0.01000,1,0.0410580204778157,1.89,BP
GO:0051954,positive regulation of amine transport,51,9,3.68,0.01007,1,0.04127499148211244,2.45,BP
GO:1902373,negative regulation of mRNA catabolic pr...,51,9,3.68,0.01007,1,0.04127499148211244,2.45,BP
GO:0006575,cellular modified amino acid metabolic p...,179,22,12.93,0.01009,1,0.04132177021276596,1.7,BP
GO:0050885,neuromuscular process controlling balanc...,69,11,4.98,0.01016,1,0.0415730612244898,2.21,BP
GO:0010959,regulation of metal ion transport,425,44,30.7,0.01026,1,0.04191096774193548,1.43,BP
GO:0090307,mitotic spindle assembly,60,10,4.33,0.01026,1,0.04191096774193548,2.31,BP
GO:0045892,"negative regulation of transcription, DN...",1189,107,85.89,0.01029,1,0.04199786259541985,1.25,BP
GO:0031110,regulation of microtubule polymerization...,88,13,6.36,0.01035,1,0.042135532994923855,2.04,BP
GO:0035418,protein localization to synapse,88,13,6.36,0.01035,1,0.042135532994923855,2.04,BP
GO:1900076,regulation of cellular response to insul...,88,13,6.36,0.01035,1,0.042135532994923855,2.04,BP
