GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:1901224,positive regulation of NIK/NF-kappaB sig...,77,2,0.43,0.06968,1,0.33732410462776663,4.65,BP
GO:0019827,stem cell population maintenance,169,3,0.95,0.06989,1,0.33766132530120474,3.16,BP
GO:0043122,regulation of I-kappaB kinase/NF-kappaB ...,169,3,0.95,0.06989,1,0.33766132530120474,3.16,BP
GO:0032409,regulation of transporter activity,276,4,1.55,0.07024,1,0.3390119157472417,2.58,BP
GO:0061572,actin filament bundle organization,170,3,0.95,0.07087,1,0.3417098597194389,3.16,BP
GO:0000079,regulation of cyclin-dependent protein s...,78,2,0.44,0.07126,1,0.3422186826347306,4.55,BP
GO:0045471,response to ethanol,78,2,0.44,0.07126,1,0.3422186826347306,4.55,BP
GO:0046785,microtubule polymerization,78,2,0.44,0.07126,1,0.3422186826347306,4.55,BP
GO:0061515,myeloid cell development,78,2,0.44,0.07126,1,0.3422186826347306,4.55,BP
GO:0001525,angiogenesis,517,6,2.9,0.07144,1,0.34274105682951145,2.07,BP
GO:0009968,negative regulation of signal transducti...,1192,11,6.69,0.07171,1,0.34369374501992034,1.64,BP
GO:0045807,positive regulation of endocytosis,171,3,0.96,0.07185,1,0.3440220895522388,3.12,BP
GO:0007165,signal transduction,5929,41,33.29,0.07195,1,0.34415844930417494,1.23,BP
GO:0032101,regulation of response to external stimu...,779,8,4.37,0.07224,1,0.3452024627606753,1.83,BP
GO:0009144,purine nucleoside triphosphate metabolic...,279,4,1.57,0.07245,1,0.34537359605911333,2.55,BP
GO:0051258,protein polymerization,279,4,1.57,0.07245,1,0.34537359605911333,2.55,BP
GO:0042692,muscle cell differentiation,396,5,2.22,0.07266,1,0.34537359605911333,2.25,BP
GO:0007369,gastrulation,172,3,0.97,0.07284,1,0.34537359605911333,3.09,BP
GO:0032874,positive regulation of stress-activated ...,172,3,0.97,0.07284,1,0.34537359605911333,3.09,BP
GO:2001257,regulation of cation channel activity,172,3,0.97,0.07284,1,0.34537359605911333,3.09,BP
GO:0051881,regulation of mitochondrial membrane pot...,79,2,0.44,0.07285,1,0.34537359605911333,4.55,BP
GO:0060976,coronary vasculature development,79,2,0.44,0.07285,1,0.34537359605911333,4.55,BP
GO:0002262,myeloid cell homeostasis,173,3,0.97,0.07383,1,0.3489881728880157,3.09,BP
GO:0070304,positive regulation of stress-activated ...,173,3,0.97,0.07383,1,0.3489881728880157,3.09,BP
GO:0098727,maintenance of cell number,173,3,0.97,0.07383,1,0.3489881728880157,3.09,BP
GO:0051345,positive regulation of hydrolase activit...,522,6,2.93,0.07407,1,0.3497790382728165,2.05,BP
GO:0030500,regulation of bone mineralization,80,2,0.45,0.07446,1,0.3509319490695396,4.44,BP
GO:0051781,positive regulation of cell division,80,2,0.45,0.07446,1,0.3509319490695396,4.44,BP
GO:0030072,peptide hormone secretion,282,4,1.58,0.07470,1,0.3513747800586511,2.53,BP
GO:0051648,vesicle localization,282,4,1.58,0.07470,1,0.3513747800586511,2.53,BP
GO:0003012,muscle system process,400,5,2.25,0.07512,1,0.35266091707317077,2.22,BP
GO:0032535,regulation of cellular component size,400,5,2.25,0.07512,1,0.35266091707317077,2.22,BP
GO:0030099,myeloid cell differentiation,401,5,2.25,0.07575,1,0.35504252182347235,2.22,BP
GO:0031644,regulation of neurological system proces...,175,3,0.98,0.07584,1,0.35504252182347235,3.06,BP
GO:0002088,lens development in camera-type eye,81,2,0.45,0.07607,1,0.35504252182347235,4.44,BP
GO:0032479,regulation of type I interferon producti...,81,2,0.45,0.07607,1,0.35504252182347235,4.44,BP
GO:0033143,regulation of intracellular steroid horm...,81,2,0.45,0.07607,1,0.35504252182347235,4.44,BP
GO:0060113,inner ear receptor cell differentiation,81,2,0.45,0.07607,1,0.35504252182347235,4.44,BP
GO:0060070,canonical Wnt signaling pathway,284,4,1.59,0.07622,1,0.355053862536302,2.52,BP
GO:2000146,negative regulation of cell motility,284,4,1.59,0.07622,1,0.355053862536302,2.52,BP
GO:0051090,regulation of DNA-binding transcription ...,402,5,2.26,0.07637,1,0.3554085493230174,2.21,BP
GO:0016202,regulation of striated muscle tissue dev...,176,3,0.99,0.07685,1,0.35729681159420296,3.03,BP
GO:0031646,positive regulation of neurological syst...,82,2,0.46,0.07770,1,0.3598579403272378,4.35,BP
GO:0044106,cellular amine metabolic process,82,2,0.46,0.07770,1,0.3598579403272378,4.35,BP
GO:1903312,negative regulation of mRNA metabolic pr...,82,2,0.46,0.07770,1,0.3598579403272378,4.35,BP
GO:1904029,regulation of cyclin-dependent protein k...,82,2,0.46,0.07770,1,0.3598579403272378,4.35,BP
GO:0048513,animal organ development,3502,26,19.66,0.07780,1,0.3599746153846154,1.32,BP
GO:0007015,actin filament organization,405,5,2.27,0.07827,1,0.36180138328530265,2.2,BP
GO:0000075,cell cycle checkpoint,178,3,1,0.07890,1,0.3643635316698656,3,BP
GO:0022904,respiratory electron transport chain,83,2,0.47,0.07933,1,0.36494833652007647,4.26,BP
GO:0035050,embryonic heart tube development,83,2,0.47,0.07933,1,0.36494833652007647,4.26,BP
GO:0090630,activation of GTPase activity,83,2,0.47,0.07933,1,0.36494833652007647,4.26,BP
GO:1901992,positive regulation of mitotic cell cycl...,83,2,0.47,0.07933,1,0.36494833652007647,4.26,BP
GO:0001659,temperature homeostasis,179,3,1.01,0.07993,1,0.36735736389684814,2.97,BP
GO:0045165,cell fate commitment,289,4,1.62,0.08009,1,0.36774148854961825,2.47,BP
GO:0048634,regulation of muscle organ development,180,3,1.01,0.08096,1,0.36971134724857685,2.97,BP
GO:0032204,regulation of telomere maintenance,84,2,0.47,0.08098,1,0.36971134724857685,4.26,BP
GO:0034620,cellular response to unfolded protein,84,2,0.47,0.08098,1,0.36971134724857685,4.26,BP
GO:0045913,positive regulation of carbohydrate meta...,84,2,0.47,0.08098,1,0.36971134724857685,4.26,BP
GO:0060420,regulation of heart growth,84,2,0.47,0.08098,1,0.36971134724857685,4.26,BP
GO:1903321,negative regulation of protein modificat...,84,2,0.47,0.08098,1,0.36971134724857685,4.26,BP
GO:0023052,signaling,6490,44,36.44,0.08117,1,0.37022752606635073,1.21,BP
GO:0071345,cellular response to cytokine stimulus,938,9,5.27,0.08163,1,0.37197306818181813,1.71,BP
GO:0030100,regulation of endocytosis,292,4,1.64,0.08246,1,0.37510901886792447,2.44,BP
GO:0032606,type I interferon production,85,2,0.48,0.08263,1,0.37510901886792447,4.17,BP
GO:1900407,regulation of cellular response to oxida...,85,2,0.48,0.08263,1,0.37510901886792447,4.17,BP
GO:1903363,negative regulation of cellular protein ...,85,2,0.48,0.08263,1,0.37510901886792447,4.17,BP
GO:0006839,mitochondrial transport,182,3,1.02,0.08306,1,0.3767056738925542,2.94,BP
GO:0031098,stress-activated protein kinase signalin...,293,4,1.65,0.08325,1,0.3768570084666039,2.42,BP
GO:0043588,skin development,293,4,1.65,0.08325,1,0.3768570084666039,2.42,BP
GO:0010827,regulation of glucose transmembrane tran...,86,2,0.48,0.08430,1,0.38089352112676056,4.17,BP
GO:0051341,regulation of oxidoreductase activity,86,2,0.48,0.08430,1,0.38089352112676056,4.17,BP
GO:0009141,nucleoside triphosphate metabolic proces...,295,4,1.66,0.08486,1,0.3827050796626054,2.41,BP
GO:0009888,tissue development,1970,16,11.06,0.08486,1,0.3827050796626054,1.45,BP
GO:0050804,modulation of chemical synaptic transmis...,673,7,3.78,0.08502,1,0.38306764044943814,1.85,BP
GO:0099177,regulation of trans-synaptic signaling,674,7,3.78,0.08553,1,0.38500501403180537,1.85,BP
GO:0097193,intrinsic apoptotic signaling pathway,296,4,1.66,0.08566,1,0.3852298317757009,2.41,BP
GO:0002690,positive regulation of leukocyte chemota...,87,2,0.49,0.08598,1,0.3854076279069767,4.08,BP
GO:0022900,electron transport chain,87,2,0.49,0.08598,1,0.3854076279069767,4.08,BP
GO:0042490,mechanoreceptor differentiation,87,2,0.49,0.08598,1,0.3854076279069767,4.08,BP
GO:0007265,Ras protein signal transduction,417,5,2.34,0.08610,1,0.3854076279069767,2.14,BP
GO:0045785,positive regulation of cell adhesion,417,5,2.34,0.08610,1,0.3854076279069767,2.14,BP
GO:0009749,response to glucose,185,3,1.04,0.08623,1,0.38563081784386616,2.88,BP
GO:0033993,response to lipid,811,8,4.55,0.08643,1,0.3861663509749304,1.76,BP
GO:0032940,secretion by cell,1091,10,6.13,0.08670,1,0.38701335807050097,1.63,BP
GO:0051051,negative regulation of transport,546,6,3.07,0.08744,1,0.3899548470806303,1.95,BP
GO:0032024,positive regulation of insulin secretion,88,2,0.49,0.08767,1,0.3902572062904718,4.08,BP
GO:0040014,regulation of multicellular organism gro...,88,2,0.49,0.08767,1,0.3902572062904718,4.08,BP
GO:0050954,sensory perception of mechanical stimulu...,299,4,1.68,0.08811,1,0.3918533456561922,2.38,BP
GO:0008610,lipid biosynthetic process,548,6,3.08,0.08862,1,0.39375756232686987,1.95,BP
GO:0009150,purine ribonucleotide metabolic process,421,5,2.36,0.08880,1,0.3938300460829493,2.12,BP
GO:2001233,regulation of apoptotic signaling pathwa...,421,5,2.36,0.08880,1,0.3938300460829493,2.12,BP
GO:0001656,metanephros development,89,2,0.5,0.08937,1,0.39526511029411765,4,BP
GO:0007229,integrin-mediated signaling pathway,89,2,0.5,0.08937,1,0.39526511029411765,4,BP
GO:0033077,T cell differentiation in thymus,89,2,0.5,0.08937,1,0.39526511029411765,4,BP
GO:0006109,regulation of carbohydrate metabolic pro...,188,3,1.06,0.08947,1,0.39534402203856744,2.83,BP
GO:0055082,cellular chemical homeostasis,819,8,4.6,0.09021,1,0.3982481834862385,1.74,BP
GO:0009746,response to hexose,189,3,1.06,0.09055,1,0.3993827681026581,2.83,BP
GO:0032642,regulation of chemokine production,90,2,0.51,0.09107,1,0.4009412991765782,3.92,BP
GO:1903008,organelle disassembly,90,2,0.51,0.09107,1,0.4009412991765782,3.92,BP
GO:0051321,meiotic cell cycle,303,4,1.7,0.09142,1,0.402067383773929,2.35,BP
GO:0007517,muscle organ development,425,5,2.39,0.09155,1,0.402067383773929,2.09,BP
GO:0034284,response to monosaccharide,190,3,1.07,0.09165,1,0.402067383773929,2.8,BP
GO:0006396,RNA processing,822,8,4.62,0.09166,1,0.402067383773929,1.73,BP
GO:0046903,secretion,1250,11,7.02,0.09274,1,0.4048100453309157,1.57,BP
GO:0006364,rRNA processing,191,3,1.07,0.09275,1,0.4048100453309157,2.8,BP
GO:0046328,regulation of JNK cascade,191,3,1.07,0.09275,1,0.4048100453309157,2.8,BP
GO:0006112,energy reserve metabolic process,91,2,0.51,0.09279,1,0.4048100453309157,3.92,BP
GO:0014015,positive regulation of gliogenesis,91,2,0.51,0.09279,1,0.4048100453309157,3.92,BP
GO:0019226,transmission of nerve impulse,91,2,0.51,0.09279,1,0.4048100453309157,3.92,BP
GO:0009117,nucleotide metabolic process,556,6,3.12,0.09339,1,0.40705858695652175,1.92,BP
GO:0044706,multi-multicellular organism process,192,3,1.08,0.09385,1,0.40869339366515833,2.78,BP
GO:0001676,long-chain fatty acid metabolic process,92,2,0.52,0.09452,1,0.4093881548154816,3.85,BP
GO:0002028,regulation of sodium ion transport,92,2,0.52,0.09452,1,0.4093881548154816,3.85,BP
GO:0009308,amine metabolic process,92,2,0.52,0.09452,1,0.4093881548154816,3.85,BP
GO:0042770,signal transduction in response to DNA d...,92,2,0.52,0.09452,1,0.4093881548154816,3.85,BP
GO:0072655,establishment of protein localization to...,92,2,0.52,0.09452,1,0.4093881548154816,3.85,BP
GO:1903313,positive regulation of mRNA metabolic pr...,92,2,0.52,0.09452,1,0.4093881548154816,3.85,BP
GO:0046883,regulation of hormone secretion,307,4,1.72,0.09480,1,0.410231654676259,2.33,BP
GO:0036473,cell death in response to oxidative stre...,93,2,0.52,0.09625,1,0.41538565022421525,3.85,BP
GO:0051304,chromosome separation,93,2,0.52,0.09625,1,0.41538565022421525,3.85,BP
GO:0060395,SMAD protein signal transduction,93,2,0.52,0.09625,1,0.41538565022421525,3.85,BP
GO:0045765,regulation of angiogenesis,309,4,1.73,0.09651,1,0.41613451612903224,2.31,BP
GO:0007215,glutamate receptor signaling pathway,94,2,0.53,0.09800,1,0.42092156583629897,3.77,BP
GO:0032602,chemokine production,94,2,0.53,0.09800,1,0.42092156583629897,3.77,BP
GO:0042116,macrophage activation,94,2,0.53,0.09800,1,0.42092156583629897,3.77,BP
GO:1902882,regulation of response to oxidative stre...,94,2,0.53,0.09800,1,0.42092156583629897,3.77,BP
GO:0070372,regulation of ERK1 and ERK2 cascade,311,4,1.75,0.09823,1,0.42092156583629897,2.29,BP
GO:0006753,nucleoside phosphate metabolic process,564,6,3.17,0.09829,1,0.42092156583629897,1.89,BP
GO:0048771,tissue remodeling,196,3,1.1,0.09832,1,0.42092156583629897,2.73,BP
GO:1990138,neuron projection extension,196,3,1.1,0.09832,1,0.42092156583629897,2.73,BP
GO:0045927,positive regulation of growth,312,4,1.75,0.09910,1,0.42330228926353153,2.29,BP
GO:0048872,homeostasis of number of cells,312,4,1.75,0.09910,1,0.42330228926353153,2.29,BP
GO:0006629,lipid metabolic process,1266,11,7.11,0.09914,1,0.42330228926353153,1.55,BP
GO:0030308,negative regulation of cell growth,197,3,1.11,0.09946,1,0.423916315323295,2.7,BP
GO:1903046,meiotic cell cycle process,197,3,1.11,0.09946,1,0.423916315323295,2.7,BP
GO:0001570,vasculogenesis,95,2,0.53,0.09975,1,0.4240256183745583,3.77,BP
GO:0072676,lymphocyte migration,95,2,0.53,0.09975,1,0.4240256183745583,3.77,BP
GO:1903578,regulation of ATP metabolic process,95,2,0.53,0.09975,1,0.4240256183745583,3.77,BP
GO:0046683,response to organophosphorus,96,2,0.54,0.10152,1,0.4304090220264317,3.7,BP
GO:0071456,cellular response to hypoxia,96,2,0.54,0.10152,1,0.4304090220264317,3.7,BP
GO:1901989,positive regulation of cell cycle phase ...,96,2,0.54,0.10152,1,0.4304090220264317,3.7,BP
GO:0030307,positive regulation of cell growth,199,3,1.12,0.10173,1,0.4305406860158311,2.68,BP
GO:1902275,regulation of chromatin organization,199,3,1.12,0.10173,1,0.4305406860158311,2.68,BP
GO:0060627,regulation of vesicle-mediated transport,570,6,3.2,0.10206,1,0.43155775043936734,1.88,BP
GO:0007173,epidermal growth factor receptor signali...,97,2,0.54,0.10329,1,0.434848188976378,3.7,BP
GO:0046888,negative regulation of hormone secretion,97,2,0.54,0.10329,1,0.434848188976378,3.7,BP
GO:0070167,regulation of biomineral tissue developm...,97,2,0.54,0.10329,1,0.434848188976378,3.7,BP
GO:0072080,nephron tubule development,97,2,0.54,0.10329,1,0.434848188976378,3.7,BP
GO:0120162,positive regulation of cold-induced ther...,97,2,0.54,0.10329,1,0.434848188976378,3.7,BP
GO:0042391,regulation of membrane potential,442,5,2.48,0.10370,1,0.4361926573426574,2.02,BP
GO:0002685,regulation of leukocyte migration,201,3,1.13,0.10403,1,0.4368170680628273,2.65,BP
GO:0048469,cell maturation,201,3,1.13,0.10403,1,0.4368170680628273,2.65,BP
GO:0043502,regulation of muscle adaptation,98,2,0.55,0.10507,1,0.4378467976088813,3.64,BP
GO:0000302,response to reactive oxygen species,202,3,1.13,0.10519,1,0.4378467976088813,2.65,BP
GO:0051271,negative regulation of cellular componen...,319,4,1.79,0.10527,1,0.4378467976088813,2.23,BP
GO:0034762,regulation of transmembrane transport,576,6,3.23,0.10591,1,0.4378467976088813,1.86,BP
GO:0009743,response to carbohydrate,203,3,1.14,0.10635,1,0.4378467976088813,2.63,BP
GO:0043542,endothelial cell migration,203,3,1.14,0.10635,1,0.4378467976088813,2.63,BP
GO:0002755,MyD88-dependent toll-like receptor signa...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0019430,removal of superoxide radicals,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0033605,positive regulation of catecholamine sec...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0035855,megakaryocyte development,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0036344,platelet morphogenesis,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0045821,positive regulation of glycolytic proces...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0045986,negative regulation of smooth muscle con...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0051383,kinetochore organization,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0051481,negative regulation of cytosolic calcium...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0060123,regulation of growth hormone secretion,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0070828,heterochromatin organization,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0072520,seminiferous tubule development,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0090502,"RNA phosphodiester bond hydrolysis, endo...",20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:1900409,positive regulation of cellular response...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:1900451,positive regulation of glutamate recepto...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:1902993,positive regulation of amyloid precursor...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:1903392,negative regulation of adherens junction...,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:1903975,regulation of glial cell migration,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:1904385,cellular response to angiotensin,20,1,0.11,0.10655,1,0.4378467976088813,9.09,BP
GO:0006163,purine nucleotide metabolic process,446,5,2.5,0.10667,1,0.43796590443686,2,BP
GO:0043473,pigmentation,99,2,0.56,0.10686,1,0.43837196930946293,3.57,BP
GO:0007059,chromosome segregation,321,4,1.8,0.10706,1,0.43881833049403746,2.22,BP
GO:0003018,vascular process in circulatory system,204,3,1.15,0.10752,1,0.440328714893617,2.61,BP
GO:0010771,negative regulation of cell morphogenesi...,100,2,0.56,0.10865,1,0.44385728925619833,3.57,BP
GO:0001666,response to hypoxia,205,3,1.15,0.10870,1,0.44385728925619833,2.61,BP
GO:0007254,JNK cascade,205,3,1.15,0.10870,1,0.44385728925619833,2.61,BP
GO:0018105,peptidyl-serine phosphorylation,323,4,1.81,0.10887,1,0.44385728925619833,2.21,BP
GO:0006909,phagocytosis,206,3,1.16,0.10987,1,0.44385728925619833,2.59,BP
GO:0014706,striated muscle tissue development,451,5,2.53,0.11044,1,0.44385728925619833,1.98,BP
GO:0006119,oxidative phosphorylation,101,2,0.57,0.11046,1,0.44385728925619833,3.51,BP
GO:0033559,unsaturated fatty acid metabolic process,101,2,0.57,0.11046,1,0.44385728925619833,3.51,BP
GO:0051651,maintenance of location in cell,101,2,0.57,0.11046,1,0.44385728925619833,3.51,BP
GO:0055024,regulation of cardiac muscle tissue deve...,101,2,0.57,0.11046,1,0.44385728925619833,3.51,BP
GO:0060359,response to ammonium ion,101,2,0.57,0.11046,1,0.44385728925619833,3.51,BP
GO:0090263,positive regulation of canonical Wnt sig...,101,2,0.57,0.11046,1,0.44385728925619833,3.51,BP
GO:0110020,regulation of actomyosin structure organ...,101,2,0.57,0.11046,1,0.44385728925619833,3.51,BP
GO:0000466,maturation of 5.8S rRNA from tricistroni...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0000469,cleavage involved in rRNA processing,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0002495,antigen processing and presentation of p...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0006120,"mitochondrial electron transport, NADH t...",21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0017000,antibiotic biosynthetic process,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0022010,central nervous system myelination,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0030813,positive regulation of nucleotide catabo...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0031065,positive regulation of histone deacetyla...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0032291,axon ensheathment in central nervous sys...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0036336,dendritic cell migration,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0042053,regulation of dopamine metabolic process,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0042535,positive regulation of tumor necrosis fa...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0046174,polyol catabolic process,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0051197,positive regulation of coenzyme metaboli...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0060457,negative regulation of digestive system ...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0098780,response to mitochondrial depolarisation,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0140058,neuron projection arborization,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:1900151,regulation of nuclear-transcribed mRNA c...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:1901623,regulation of lymphocyte chemotaxis,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:1904666,regulation of ubiquitin protein ligase a...,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:1990776,response to angiotensin,21,1,0.12,0.11157,1,0.44385728925619833,8.33,BP
GO:0043270,positive regulation of ion transport,326,4,1.83,0.11161,1,0.44385728925619833,2.19,BP
GO:0006875,cellular metal ion homeostasis,585,6,3.28,0.11182,1,0.4442789802631579,1.83,BP
GO:0006397,mRNA processing,453,5,2.54,0.11197,1,0.4442789802631579,1.97,BP
GO:0097305,response to alcohol,208,3,1.17,0.11224,1,0.4442789802631579,2.56,BP
GO:0003300,cardiac muscle hypertrophy,102,2,0.57,0.11227,1,0.4442789802631579,3.51,BP
GO:0008306,associative learning,102,2,0.57,0.11227,1,0.4442789802631579,3.51,BP
GO:0031123,RNA 3'-end processing,102,2,0.57,0.11227,1,0.4442789802631579,3.51,BP
GO:0048608,reproductive structure development,454,5,2.55,0.11274,1,0.44577229252259654,1.96,BP
GO:0007610,behavior,724,7,4.07,0.11334,1,0.44734653562653565,1.72,BP
GO:0008361,regulation of cell size,209,3,1.17,0.11344,1,0.44734653562653565,2.56,BP
GO:0070371,ERK1 and ERK2 cascade,328,4,1.84,0.11345,1,0.44734653562653565,2.17,BP
GO:0050808,synapse organization,455,5,2.55,0.11351,1,0.44734653562653565,1.96,BP
GO:0045778,positive regulation of ossification,103,2,0.58,0.11409,1,0.4476350518754988,3.45,BP
GO:0061326,renal tubule development,103,2,0.58,0.11409,1,0.4476350518754988,3.45,BP
GO:0017144,drug metabolic process,727,7,4.08,0.11514,1,0.4476350518754988,1.72,BP
GO:0061458,reproductive system development,458,5,2.57,0.11584,1,0.4476350518754988,1.95,BP
GO:0030038,contractile actin filament bundle assemb...,104,2,0.58,0.11592,1,0.4476350518754988,3.45,BP
GO:0043149,stress fiber assembly,104,2,0.58,0.11592,1,0.4476350518754988,3.45,BP
GO:0048704,embryonic skeletal system morphogenesis,104,2,0.58,0.11592,1,0.4476350518754988,3.45,BP
GO:1901222,regulation of NIK/NF-kappaB signaling,104,2,0.58,0.11592,1,0.4476350518754988,3.45,BP
GO:0000423,mitophagy,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0002504,antigen processing and presentation of p...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0002834,regulation of response to tumor cell,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0002837,regulation of immune response to tumor c...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0003084,positive regulation of systemic arterial...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0006837,serotonin transport,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0007063,regulation of sister chromatid cohesion,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0009110,vitamin biosynthetic process,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0032462,regulation of protein homooligomerizatio...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0032930,positive regulation of superoxide anion ...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0036314,response to sterol,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0042069,regulation of catecholamine metabolic pr...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0042438,melanin biosynthetic process,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0046823,negative regulation of nucleocytoplasmic...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0048339,paraxial mesoderm development,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0051043,regulation of membrane protein ectodomai...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0051654,establishment of mitochondrion localizat...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0060009,Sertoli cell development,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0060602,branch elongation of an epithelium,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0071450,cellular response to oxygen radical,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0071451,cellular response to superoxide,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0071870,cellular response to catecholamine stimu...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:1901626,regulation of postsynaptic membrane orga...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:2000010,positive regulation of protein localizat...,22,1,0.12,0.11656,1,0.4476350518754988,8.33,BP
GO:0045732,positive regulation of protein catabolic...,212,3,1.19,0.11704,1,0.44912,2.52,BP
GO:0010498,proteasomal protein catabolic process,460,5,2.58,0.11740,1,0.4501424701195219,1.94,BP
GO:0035967,cellular response to topologically incor...,105,2,0.59,0.11775,1,0.45112499999999994,3.39,BP
GO:1903050,regulation of proteolysis involved in ce...,213,3,1.2,0.11826,1,0.4527184725536993,2.5,BP
GO:0009408,response to heat,106,2,0.6,0.11960,1,0.4547452255054432,3.33,BP
GO:0030518,intracellular steroid hormone receptor s...,106,2,0.6,0.11960,1,0.4547452255054432,3.33,BP
GO:0120034,positive regulation of plasma membrane b...,106,2,0.6,0.11960,1,0.4547452255054432,3.33,BP
GO:0040013,negative regulation of locomotion,335,4,1.88,0.12000,1,0.4547452255054432,2.13,BP
GO:0060047,heart contraction,215,3,1.21,0.12070,1,0.4547452255054432,2.48,BP
GO:0055114,oxidation-reduction process,878,8,4.93,0.12106,1,0.4547452255054432,1.62,BP
GO:0022414,reproductive process,1467,12,8.24,0.12131,1,0.4547452255054432,1.46,BP
GO:0006275,regulation of DNA replication,107,2,0.6,0.12145,1,0.4547452255054432,3.33,BP
GO:0038127,ERBB signaling pathway,107,2,0.6,0.12145,1,0.4547452255054432,3.33,BP
GO:0043266,regulation of potassium ion transport,107,2,0.6,0.12145,1,0.4547452255054432,3.33,BP
GO:0002093,auditory receptor cell morphogenesis,23,1,0.13,0.12153,1,0.4547452255054432,7.69,BP
GO:0010874,regulation of cholesterol efflux,23,1,0.13,0.12153,1,0.4547452255054432,7.69,BP
GO:0022403,cell cycle phase,23,1,0.13,0.12153,1,0.4547452255054432,7.69,BP
GO:0030252,growth hormone secretion,23,1,0.13,0.12153,1,0.4547452255054432,7.69,BP
GO:0032727,positive regulation of interferon-alpha ...,23,1,0.13,0.12153,1,0.4547452255054432,7.69,BP
GO:0033145,positive regulation of intracellular ste...,23,1,0.13,0.12153,1,0.4547452255054432,7.69,BP
