GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0033993,response to lipid,811,25,18.02,0.06302,1,0.27443641628959276,1.39,BP
GO:0009416,response to light stimulus,293,11,6.51,0.06394,1,0.27819103074141044,1.69,BP
GO:0006893,Golgi to plasma membrane transport,68,4,1.51,0.06462,1,0.2801364324324324,2.65,BP
GO:0008542,visual learning,68,4,1.51,0.06462,1,0.2801364324324324,2.65,BP
GO:0032387,negative regulation of intracellular tra...,68,4,1.51,0.06462,1,0.2801364324324324,2.65,BP
GO:1905515,non-motile cilium assembly,68,4,1.51,0.06462,1,0.2801364324324324,2.65,BP
GO:0036503,ERAD pathway,97,5,2.16,0.06518,1,0.28205589928057556,2.31,BP
GO:0072080,nephron tubule development,97,5,2.16,0.06518,1,0.28205589928057556,2.31,BP
GO:0060537,muscle tissue development,474,16,10.53,0.06539,1,0.2827104043126685,1.52,BP
GO:0032200,telomere organization,128,6,2.84,0.06629,1,0.28634423698384204,2.11,BP
GO:0006913,nucleocytoplasmic transport,295,11,6.56,0.06641,1,0.28634849462365586,1.68,BP
GO:0051169,nuclear transport,295,11,6.56,0.06641,1,0.28634849462365586,1.68,BP
GO:0016239,positive regulation of macroautophagy,69,4,1.53,0.06745,1,0.2900089285714286,2.61,BP
GO:0048168,regulation of neuronal synaptic plastici...,69,4,1.53,0.06745,1,0.2900089285714286,2.61,BP
GO:0006334,nucleosome assembly,98,5,2.18,0.06750,1,0.2900089285714286,2.29,BP
GO:0043502,regulation of muscle adaptation,98,5,2.18,0.06750,1,0.2900089285714286,2.29,BP
GO:1902652,secondary alcohol metabolic process,129,6,2.87,0.06829,1,0.29314137377341665,2.09,BP
GO:0032755,positive regulation of interleukin-6 pro...,99,5,2.2,0.06986,1,0.29883031914893615,2.27,BP
GO:2001243,negative regulation of intrinsic apoptot...,99,5,2.2,0.06986,1,0.29883031914893615,2.27,BP
GO:0008631,intrinsic apoptotic signaling pathway in...,43,3,0.96,0.07005,1,0.29883031914893615,3.12,BP
GO:0030490,maturation of SSU-rRNA,43,3,0.96,0.07005,1,0.29883031914893615,3.12,BP
GO:0031057,negative regulation of histone modificat...,43,3,0.96,0.07005,1,0.29883031914893615,3.12,BP
GO:0031128,developmental induction,43,3,0.96,0.07005,1,0.29883031914893615,3.12,BP
GO:0051293,establishment of spindle localization,43,3,0.96,0.07005,1,0.29883031914893615,3.12,BP
GO:0051101,regulation of DNA binding,130,6,2.89,0.07033,1,0.29975904340124004,2.08,BP
GO:0046578,regulation of Ras protein signal transdu...,229,9,5.09,0.07074,1,0.3012397168141593,1.77,BP
GO:0006508,proteolysis,1661,46,36.91,0.07157,1,0.3032571278458845,1.25,BP
GO:0002755,MyD88-dependent toll-like receptor signa...,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0010842,retina layer formation,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0036344,platelet morphogenesis,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0044783,G1 DNA damage checkpoint,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0044819,mitotic G1/S transition checkpoint,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0051383,kinetochore organization,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0060123,regulation of growth hormone secretion,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0061162,establishment of monopolar cell polarity,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0072243,metanephric nephron epithelium developme...,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:1902993,positive regulation of amyloid precursor...,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:1904385,cellular response to angiotensin,20,2,0.44,0.07197,1,0.3032571278458845,4.55,BP
GO:0007006,mitochondrial membrane organization,100,5,2.22,0.07226,1,0.3042127034120735,2.25,BP
GO:0007420,brain development,632,20,14.05,0.07298,1,0.30697531468531475,1.42,BP
GO:0007492,endoderm development,71,4,1.58,0.07330,1,0.3072470383275262,2.53,BP
GO:0007632,visual behavior,71,4,1.58,0.07330,1,0.3072470383275262,2.53,BP
GO:0045669,positive regulation of osteoblast differ...,71,4,1.58,0.07330,1,0.3072470383275262,2.53,BP
GO:1904589,regulation of protein import,71,4,1.58,0.07330,1,0.3072470383275262,2.53,BP
GO:0010824,regulation of centrosome duplication,44,3,0.98,0.07399,1,0.30906239583333334,3.06,BP
GO:0070849,response to epidermal growth factor,44,3,0.98,0.07399,1,0.30906239583333334,3.06,BP
GO:0098781,ncRNA transcription,44,3,0.98,0.07399,1,0.30906239583333334,3.06,BP
GO:1900077,negative regulation of cellular response...,44,3,0.98,0.07399,1,0.30906239583333334,3.06,BP
GO:0001936,regulation of endothelial cell prolifera...,132,6,2.93,0.07450,1,0.3109228100607112,2.05,BP
GO:0110110,positive regulation of animal organ morp...,101,5,2.24,0.07471,1,0.31152904679376087,2.23,BP
GO:1903532,positive regulation of secretion by cell,484,16,10.76,0.07549,1,0.314508987012987,1.49,BP
GO:0060041,retina development in camera-type eye,165,7,3.67,0.07587,1,0.3158187197231834,1.91,BP
GO:0010611,regulation of cardiac muscle hypertrophy,72,4,1.6,0.07631,1,0.31737573033707867,2.5,BP
GO:0016125,sterol metabolic process,133,6,2.96,0.07664,1,0.3184729533678756,2.03,BP
GO:0003300,cardiac muscle hypertrophy,102,5,2.27,0.07721,1,0.3197533220338983,2.2,BP
GO:0008306,associative learning,102,5,2.27,0.07721,1,0.3197533220338983,2.2,BP
GO:0031123,RNA 3'-end processing,102,5,2.27,0.07721,1,0.3197533220338983,2.2,BP
GO:0032259,methylation,339,12,7.53,0.07727,1,0.3197533220338983,1.59,BP
GO:0050807,regulation of synapse organization,268,10,5.96,0.07732,1,0.3197533220338983,1.68,BP
GO:0007033,vacuole organization,166,7,3.69,0.07778,1,0.3197533220338983,1.9,BP
GO:0032680,regulation of tumor necrosis factor prod...,166,7,3.69,0.07778,1,0.3197533220338983,1.9,BP
GO:0006695,cholesterol biosynthetic process,45,3,1,0.07803,1,0.3197533220338983,3,BP
GO:0000413,protein peptidyl-prolyl isomerization,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0031065,positive regulation of histone deacetyla...,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0042535,positive regulation of tumor necrosis fa...,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0046716,muscle cell cellular homeostasis,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0048143,astrocyte activation,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0060457,negative regulation of digestive system ...,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0061339,establishment or maintenance of monopola...,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0072170,metanephric tubule development,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0090050,positive regulation of cell migration in...,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0098780,response to mitochondrial depolarisation,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:1901623,regulation of lymphocyte chemotaxis,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:1904666,regulation of ubiquitin protein ligase a...,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:1990776,response to angiotensin,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:2000209,regulation of anoikis,21,2,0.47,0.07841,1,0.3197533220338983,4.26,BP
GO:0045778,positive regulation of ossification,103,5,2.29,0.07975,1,0.3246675126903553,2.18,BP
GO:0061326,renal tubule development,103,5,2.29,0.07975,1,0.3246675126903553,2.18,BP
GO:0001837,epithelial to mesenchymal transition,135,6,3,0.08102,1,0.32955895181741335,2,BP
GO:0002793,positive regulation of peptide secretion,342,12,7.6,0.08123,1,0.3301340878378379,1.58,BP
GO:1903555,regulation of tumor necrosis factor supe...,168,7,3.73,0.08169,1,0.3317234430379747,1.88,BP
GO:0032873,negative regulation of stress-activated ...,46,3,1.02,0.08216,1,0.33223018487394956,2.94,BP
GO:0043124,negative regulation of I-kappaB kinase/N...,46,3,1.02,0.08216,1,0.33223018487394956,2.94,BP
GO:0070303,negative regulation of stress-activated ...,46,3,1.02,0.08216,1,0.33223018487394956,2.94,BP
GO:1902653,secondary alcohol biosynthetic process,46,3,1.02,0.08216,1,0.33223018487394956,2.94,BP
GO:1902667,regulation of axon guidance,46,3,1.02,0.08216,1,0.33223018487394956,2.94,BP
GO:0050764,regulation of phagocytosis,104,5,2.31,0.08233,1,0.33260834170854275,2.16,BP
GO:2000377,regulation of reactive oxygen species me...,202,8,4.49,0.08240,1,0.33260834170854275,1.78,BP
GO:0036465,synaptic vesicle recycling,74,4,1.64,0.08253,1,0.33260834170854275,2.44,BP
GO:0050766,positive regulation of phagocytosis,74,4,1.64,0.08253,1,0.33260834170854275,2.44,BP
GO:0043624,cellular protein complex disassembly,136,6,3.02,0.08326,1,0.33526955648535567,1.99,BP
GO:0032640,tumor necrosis factor production,169,7,3.76,0.08368,1,0.3366790635451505,1.86,BP
GO:0035967,cellular response to topologically incor...,105,5,2.33,0.08496,1,0.3375546534653465,2.15,BP
GO:0000423,mitophagy,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0022616,DNA strand elongation,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0031643,positive regulation of myelination,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0032331,negative regulation of chondrocyte diffe...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0050857,positive regulation of antigen receptor-...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0051043,regulation of membrane protein ectodomai...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0051654,establishment of mitochondrion localizat...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0060009,Sertoli cell development,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0060602,branch elongation of an epithelium,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0070734,histone H3-K27 methylation,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0071870,cellular response to catecholamine stimu...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:1901626,regulation of postsynaptic membrane orga...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:1901673,regulation of mitotic spindle assembly,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:1902307,positive regulation of sodium ion transm...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:2001026,regulation of endothelial cell chemotaxi...,22,2,0.49,0.08502,1,0.3375546534653465,4.08,BP
GO:0009791,post-embryonic development,137,6,3.04,0.08553,1,0.3389751520131471,1.97,BP
GO:0071396,cellular response to lipid,607,19,13.49,0.08565,1,0.3389751520131471,1.41,BP
GO:0010507,negative regulation of autophagy,75,4,1.67,0.08573,1,0.3389751520131471,2.4,BP
GO:0030433,ubiquitin-dependent ERAD pathway,75,4,1.67,0.08573,1,0.3389751520131471,2.4,BP
GO:0045670,regulation of osteoclast differentiation,75,4,1.67,0.08573,1,0.3389751520131471,2.4,BP
GO:0001941,postsynaptic membrane organization,47,3,1.04,0.08638,1,0.34098487284659557,2.88,BP
GO:0072604,interleukin-6 secretion,47,3,1.04,0.08638,1,0.34098487284659557,2.88,BP
GO:0060322,head development,686,21,15.25,0.08771,1,0.34595124590163934,1.38,BP
GO:0009411,response to UV,138,6,3.07,0.08784,1,0.34596824202780047,1.95,BP
GO:0001666,response to hypoxia,205,8,4.56,0.08791,1,0.34596824202780047,1.75,BP
GO:0051223,regulation of protein transport,725,22,16.11,0.08793,1,0.34596824202780047,1.37,BP
GO:0060485,mesenchyme development,275,10,6.11,0.08808,1,0.34627529411764707,1.64,BP
GO:0070372,regulation of ERK1 and ERK2 cascade,311,11,6.91,0.08843,1,0.34715422982885086,1.59,BP
GO:0030278,regulation of ossification,240,9,5.33,0.08852,1,0.34715422982885086,1.69,BP
GO:0090257,regulation of muscle system process,240,9,5.33,0.08852,1,0.34715422982885086,1.69,BP
GO:0001933,negative regulation of protein phosphory...,421,14,9.36,0.08869,1,0.34753768729641693,1.5,BP
GO:0071363,cellular response to growth factor stimu...,610,19,13.56,0.08878,1,0.3476072904800651,1.4,BP
GO:0018209,peptidyl-serine modification,348,12,7.73,0.08953,1,0.35024099518459073,1.55,BP
GO:0006909,phagocytosis,206,8,4.58,0.08979,1,0.35024099518459073,1.75,BP
GO:0032874,positive regulation of stress-activated ...,172,7,3.82,0.08984,1,0.35024099518459073,1.83,BP
GO:0071706,tumor necrosis factor superfamily cytoki...,172,7,3.82,0.08984,1,0.35024099518459073,1.83,BP
GO:0045927,positive regulation of growth,312,11,6.93,0.08994,1,0.35024099518459073,1.59,BP
GO:0048872,homeostasis of number of cells,312,11,6.93,0.08994,1,0.35024099518459073,1.59,BP
GO:0048706,embryonic skeletal system development,139,6,3.09,0.09019,1,0.35024099518459073,1.94,BP
GO:0000956,nuclear-transcribed mRNA catabolic proce...,107,5,2.38,0.09034,1,0.35024099518459073,2.1,BP
GO:0014812,muscle cell migration,107,5,2.38,0.09034,1,0.35024099518459073,2.1,BP
GO:0016241,regulation of macroautophagy,107,5,2.38,0.09034,1,0.35024099518459073,2.1,BP
GO:0043266,regulation of potassium ion transport,107,5,2.38,0.09034,1,0.35024099518459073,2.1,BP
GO:0042592,homeostatic process,1899,51,42.2,0.09040,1,0.35024099518459073,1.21,BP
GO:0010718,positive regulation of epithelial to mes...,48,3,1.07,0.09069,1,0.35024099518459073,2.8,BP
GO:0044786,cell cycle DNA replication,48,3,1.07,0.09069,1,0.35024099518459073,2.8,BP
GO:0051438,regulation of ubiquitin-protein transfer...,48,3,1.07,0.09069,1,0.35024099518459073,2.8,BP
GO:0051653,spindle localization,48,3,1.07,0.09069,1,0.35024099518459073,2.8,BP
GO:0061005,cell differentiation involved in kidney ...,48,3,1.07,0.09069,1,0.35024099518459073,2.8,BP
GO:0014912,negative regulation of smooth muscle cel...,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0030252,growth hormone secretion,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0032727,positive regulation of interferon-alpha ...,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0036010,protein localization to endosome,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0043501,skeletal muscle adaptation,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0043687,post-translational protein modification,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0048485,sympathetic nervous system development,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0060972,left/right pattern formation,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0071868,cellular response to monoamine stimulus,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0071869,response to catecholamine,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0101023,vascular endothelial cell proliferation,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:1902914,regulation of protein polyubiquitination,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:1903055,positive regulation of extracellular mat...,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:1905562,regulation of vascular endothelial cell ...,23,2,0.51,0.09180,1,0.35038686756542425,3.92,BP
GO:0048513,animal organ development,3502,89,77.83,0.09182,1,0.35038686756542425,1.14,BP
GO:0070304,positive regulation of stress-activated ...,173,7,3.84,0.09194,1,0.3505667828843106,1.82,BP
GO:0051303,establishment of chromosome localization,77,4,1.71,0.09231,1,0.3516989073634204,2.34,BP
GO:0051168,nuclear export,140,6,3.11,0.09256,1,0.35237240506329115,1.93,BP
GO:0010256,endomembrane system organization,387,13,8.6,0.09274,1,0.35277856126482215,1.51,BP
GO:0050803,regulation of synapse structure or activ...,278,10,6.18,0.09295,1,0.35329810426540287,1.62,BP
GO:0007052,mitotic spindle organization,108,5,2.4,0.09310,1,0.35331009463722396,2.08,BP
GO:0072009,nephron epithelium development,108,5,2.4,0.09310,1,0.35331009463722396,2.08,BP
GO:0006260,DNA replication,243,9,5.4,0.09379,1,0.3556481323877069,1.67,BP
GO:0050729,positive regulation of inflammatory resp...,141,6,3.13,0.09497,1,0.35916254317111457,1.92,BP
GO:0050921,positive regulation of chemotaxis,141,6,3.13,0.09497,1,0.35916254317111457,1.92,BP
GO:0007520,myoblast fusion,49,3,1.09,0.09509,1,0.35916254317111457,2.75,BP
GO:0030520,intracellular estrogen receptor signalin...,49,3,1.09,0.09509,1,0.35916254317111457,2.75,BP
GO:1903115,regulation of actin filament-based movem...,49,3,1.09,0.09509,1,0.35916254317111457,2.75,BP
GO:0043507,positive regulation of JUN kinase activi...,78,4,1.73,0.09569,1,0.3600158561376075,2.31,BP
GO:0046785,microtubule polymerization,78,4,1.73,0.09569,1,0.3600158561376075,2.31,BP
GO:0050000,chromosome localization,78,4,1.73,0.09569,1,0.3600158561376075,2.31,BP
GO:1900182,positive regulation of protein localizat...,78,4,1.73,0.09569,1,0.3600158561376075,2.31,BP
GO:1901862,negative regulation of muscle tissue dev...,78,4,1.73,0.09569,1,0.3600158561376075,2.31,BP
GO:0008344,adult locomotory behavior,109,5,2.42,0.09590,1,0.3602426229508197,2.07,BP
GO:0045185,maintenance of protein location,109,5,2.42,0.09590,1,0.3602426229508197,2.07,BP
GO:0045861,negative regulation of proteolysis,353,12,7.84,0.09684,1,0.36348992199687985,1.53,BP
GO:0072073,kidney epithelium development,142,6,3.16,0.09742,1,0.36538194855806705,1.9,BP
GO:0071559,response to transforming growth factor b...,210,8,4.67,0.09755,1,0.3655845794392523,1.71,BP
GO:0051146,striated muscle cell differentiation,317,11,7.04,0.09771,1,0.36589923735408564,1.56,BP
GO:0007064,mitotic sister chromatid cohesion,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0010738,regulation of protein kinase A signaling,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0031061,negative regulation of histone methylati...,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0031954,positive regulation of protein autophosp...,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0032770,positive regulation of monooxygenase act...,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0048670,regulation of collateral sprouting,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0062009,secondary palate development,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0070584,mitochondrion morphogenesis,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0071867,response to monoamine,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0072207,metanephric epithelium development,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:1903204,negative regulation of oxidative stress-...,24,2,0.53,0.09872,1,0.3665437037037037,3.77,BP
GO:0010833,telomere maintenance via telomere length...,79,4,1.76,0.09913,1,0.36721598152424945,2.27,BP
GO:0060976,coronary vasculature development,79,4,1.76,0.09913,1,0.36721598152424945,2.27,BP
GO:0070373,negative regulation of ERK1 and ERK2 cas...,79,4,1.76,0.09913,1,0.36721598152424945,2.27,BP
GO:0021545,cranial nerve development,50,3,1.11,0.09957,1,0.36856218461538465,2.7,BP
GO:0002791,regulation of peptide secretion,544,17,12.09,0.10092,1,0.37327212913143737,1.41,BP
GO:0099003,vesicle-mediated transport in synapse,247,9,5.49,0.10109,1,0.3734377897160399,1.64,BP
GO:0007005,mitochondrion organization,468,15,10.4,0.10112,1,0.3734377897160399,1.44,BP
GO:0045732,positive regulation of protein catabolic...,212,8,4.71,0.10158,1,0.3748488957055215,1.7,BP
GO:0034655,nucleobase-containing compound catabolic...,431,14,9.58,0.10209,1,0.3764422068965517,1.46,BP
GO:0045682,regulation of epidermis development,80,4,1.78,0.10262,1,0.377528623853211,2.25,BP
GO:0050688,regulation of defense response to virus,80,4,1.78,0.10262,1,0.377528623853211,2.25,BP
GO:2001259,positive regulation of cation channel ac...,80,4,1.78,0.10262,1,0.377528623853211,2.25,BP
GO:0034612,response to tumor necrosis factor,178,7,3.96,0.10288,1,0.3781959969442322,1.77,BP
GO:0010332,response to gamma radiation,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:0016126,sterol biosynthetic process,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:0032648,regulation of interferon-beta production,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:0033619,membrane protein proteolysis,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:0051353,positive regulation of oxidoreductase ac...,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:0051972,regulation of telomerase activity,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:1902373,negative regulation of mRNA catabolic pr...,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:2000649,regulation of sodium ion transmembrane t...,51,3,1.13,0.10414,1,0.38021371775417295,2.65,BP
GO:0032092,positive regulation of protein binding,112,5,2.49,0.10456,1,0.3814577103866566,2.01,BP
GO:0021537,telencephalon development,249,9,5.53,0.10486,1,0.3818915828957239,1.63,BP
GO:1901861,regulation of muscle tissue development,179,7,3.98,0.10515,1,0.3818915828957239,1.76,BP
GO:0010640,regulation of platelet-derived growth fa...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0021801,cerebral cortex radial glia guided migra...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0022030,telencephalon glial cell migration,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0032469,endoplasmic reticulum calcium ion homeos...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0043567,regulation of insulin-like growth factor...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0051580,regulation of neurotransmitter uptake,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0051894,positive regulation of focal adhesion as...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0071312,cellular response to alkaloid,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:1902230,negative regulation of intrinsic apoptot...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:1903649,regulation of cytoplasmic transport,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:1904738,vascular associated smooth muscle cell m...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:1904752,regulation of vascular associated smooth...,25,2,0.56,0.10579,1,0.3818915828957239,3.57,BP
GO:0033143,regulation of intracellular steroid horm...,81,4,1.8,0.10616,1,0.3829399700149925,2.22,BP
GO:0007626,locomotory behavior,250,9,5.56,0.10678,1,0.3848879101123595,1.62,BP
GO:0072006,nephron development,146,6,3.24,0.10753,1,0.38711946148092746,1.85,BP
GO:0018105,peptidyl-serine phosphorylation,323,11,7.18,0.10756,1,0.38711946148092746,1.53,BP
GO:0002064,epithelial cell development,251,9,5.58,0.10871,1,0.3900875409836066,1.61,BP
GO:0001895,retina homeostasis,52,3,1.16,0.10879,1,0.3900875409836066,2.59,BP
GO:0032481,positive regulation of type I interferon...,52,3,1.16,0.10879,1,0.3900875409836066,2.59,BP
GO:0070542,response to fatty acid,52,3,1.16,0.10879,1,0.3900875409836066,2.59,BP
GO:2000677,regulation of transcription regulatory r...,52,3,1.16,0.10879,1,0.3900875409836066,2.59,BP
GO:0051716,cellular response to stimulus,7732,185,171.83,0.11038,1,0.3954940878629933,1.08,BP
GO:0003012,muscle system process,400,13,8.89,0.11179,1,0.400248125,1.46,BP
GO:0045165,cell fate commitment,289,10,6.42,0.11217,1,0.40037399116347566,1.56,BP
GO:0043270,positive regulation of ion transport,326,11,7.24,0.11269,1,0.40037399116347566,1.52,BP
GO:0000289,nuclear-transcribed mRNA poly(A) tail sh...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0000460,maturation of 5.8S rRNA,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0032104,regulation of response to extracellular ...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0032107,regulation of response to nutrient level...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0045737,positive regulation of cyclin-dependent ...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0048642,negative regulation of skeletal muscle t...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0051497,negative regulation of stress fiber asse...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0051570,regulation of histone H3-K9 methylation,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0072574,hepatocyte proliferation,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0072575,epithelial cell proliferation involved i...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0099010,modification of postsynaptic structure,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:1902175,regulation of oxidative stress-induced i...,26,2,0.58,0.11299,1,0.40037399116347566,3.45,BP
GO:0030099,myeloid cell differentiation,401,13,8.91,0.11334,1,0.40077640498899486,1.46,BP
GO:0032608,interferon-beta production,53,3,1.18,0.11352,1,0.40077640498899486,2.54,BP
GO:0051932,"synaptic transmission, GABAergic",53,3,1.18,0.11352,1,0.40077640498899486,2.54,BP
GO:1904705,regulation of vascular smooth muscle cel...,53,3,1.18,0.11352,1,0.40077640498899486,2.54,BP
GO:1990874,vascular smooth muscle cell proliferatio...,53,3,1.18,0.11352,1,0.40077640498899486,2.54,BP
GO:0002790,peptide secretion,671,20,14.91,0.11383,1,0.40157621700879764,1.34,BP
GO:0070371,ERK1 and ERK2 cascade,328,11,7.29,0.11619,1,0.4096016703296703,1.51,BP
GO:0048762,mesenchymal cell differentiation,219,8,4.87,0.11637,1,0.40993590043923867,1.64,BP
GO:0002831,regulation of response to biotic stimulu...,150,6,3.33,0.11815,1,0.41590182882223853,1.8,BP
GO:0045604,regulation of epidermal cell differentia...,54,3,1.2,0.11833,1,0.41592692476260046,2.5,BP
GO:0051568,histone H3-K4 methylation,54,3,1.2,0.11833,1,0.41592692476260046,2.5,BP
GO:0010971,positive regulation of G2/M transition o...,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:0021697,cerebellar cortex formation,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:0032801,receptor catabolic process,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:0050901,leukocyte tethering or rolling,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:0051560,mitochondrial calcium ion homeostasis,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:0060008,Sertoli cell differentiation,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:1905144,response to acetylcholine,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:1905145,cellular response to acetylcholine,27,2,0.6,0.12031,1,0.4204297167755991,3.33,BP
GO:0007423,sensory organ development,598,18,13.29,0.12047,1,0.4206833381712627,1.35,BP
GO:0050707,regulation of cytokine secretion,221,8,4.91,0.12079,1,0.42149490935460476,1.63,BP
GO:0034502,protein localization to chromosome,85,4,1.89,0.12089,1,0.42153817391304343,2.12,BP
GO:0051052,regulation of DNA metabolic process,444,14,9.87,0.12124,1,0.42245248370745836,1.42,BP
GO:0070201,regulation of establishment of protein l...,757,22,16.82,0.12222,1,0.42555907380607816,1.31,BP
