GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0048873,homeostasis of number of cells within a ...,41,3,0.69,0.03108,1,0.1489611155378486,4.35,BP
GO:0071364,cellular response to epidermal growth fa...,41,3,0.69,0.03108,1,0.1489611155378486,4.35,BP
GO:2000008,regulation of protein localization to ce...,41,3,0.69,0.03108,1,0.1489611155378486,4.35,BP
GO:2000816,negative regulation of mitotic sister ch...,41,3,0.69,0.03108,1,0.1489611155378486,4.35,BP
GO:0006513,protein monoubiquitination,71,4,1.19,0.03129,1,0.1498183880597015,3.36,BP
GO:0010821,regulation of mitochondrion organization,141,6,2.36,0.03164,1,0.15119332671300895,2.54,BP
GO:0016052,carbohydrate catabolic process,141,6,2.36,0.03164,1,0.15119332671300895,2.54,BP
GO:0140014,mitotic nuclear division,260,9,4.36,0.03175,1,0.15156845238095237,2.06,BP
GO:0035967,cellular response to topologically incor...,105,5,1.76,0.03183,1,0.1517997621407334,2.84,BP
GO:0072511,divalent inorganic cation transport,480,14,8.04,0.03244,1,0.1545557227722772,1.74,BP
GO:0010324,membrane invagination,72,4,1.21,0.03270,1,0.15564035608308605,3.31,BP
GO:0032091,negative regulation of protein binding,106,5,1.78,0.03296,1,0.15656813425468905,2.81,BP
GO:0051983,regulation of chromosome segregation,106,5,1.78,0.03296,1,0.15656813425468905,2.81,BP
GO:0010559,regulation of glycoprotein biosynthetic ...,42,3,0.7,0.03307,1,0.15678112315270937,4.29,BP
GO:1902100,negative regulation of metaphase/anaphas...,42,3,0.7,0.03307,1,0.15678112315270937,4.29,BP
GO:0050707,regulation of cytokine secretion,221,8,3.7,0.03324,1,0.15741911504424777,2.16,BP
GO:0016477,cell migration,1463,34,24.51,0.03327,1,0.15741911504424777,1.39,BP
GO:0031326,regulation of cellular biosynthetic proc...,3496,72,58.56,0.03348,1,0.15825713163064833,1.23,BP
GO:0006338,chromatin remodeling,143,6,2.4,0.03356,1,0.15847960745829243,2.5,BP
GO:0051650,establishment of vesicle localization,263,9,4.41,0.03379,1,0.15939455435847208,2.04,BP
GO:0010556,regulation of macromolecule biosynthetic...,3333,69,55.83,0.03382,1,0.15939455435847208,1.24,BP
GO:0043161,proteasome-mediated ubiquitin-dependent ...,393,12,6.58,0.03399,1,0.1600390215264188,1.82,BP
GO:0016241,regulation of macroautophagy,107,5,1.79,0.03412,1,0.1603687024390244,2.79,BP
GO:0021766,hippocampus development,73,4,1.22,0.03416,1,0.1603687024390244,3.28,BP
GO:0097120,receptor localization to synapse,73,4,1.22,0.03416,1,0.1603687024390244,3.28,BP
GO:0071333,cellular response to glucose stimulus,144,6,2.41,0.03454,1,0.16199461988304095,2.49,BP
GO:0006511,ubiquitin-dependent protein catabolic pr...,577,16,9.66,0.03467,1,0.1624459980525803,1.66,BP
GO:0046883,regulation of hormone secretion,307,10,5.14,0.03486,1,0.16317735408560313,1.95,BP
GO:0001937,negative regulation of endothelial cell ...,43,3,0.72,0.03512,1,0.1635335396518375,4.17,BP
GO:0008631,intrinsic apoptotic signaling pathway in...,43,3,0.72,0.03512,1,0.1635335396518375,4.17,BP
GO:0009395,phospholipid catabolic process,43,3,0.72,0.03512,1,0.1635335396518375,4.17,BP
GO:0048255,mRNA stabilization,43,3,0.72,0.03512,1,0.1635335396518375,4.17,BP
GO:1905819,negative regulation of chromosome separa...,43,3,0.72,0.03512,1,0.1635335396518375,4.17,BP
GO:0000226,microtubule cytoskeleton organization,578,16,9.68,0.03514,1,0.1635335396518375,1.65,BP
GO:1903201,regulation of oxidative stress-induced c...,74,4,1.24,0.03565,1,0.16574666666666668,3.23,BP
GO:0042692,muscle cell differentiation,396,12,6.63,0.03570,1,0.16581891891891892,1.81,BP
GO:0042391,regulation of membrane potential,442,13,7.4,0.03628,1,0.16835039537126326,1.76,BP
GO:0003015,heart process,225,8,3.77,0.03636,1,0.16855907514450869,2.12,BP
GO:0021987,cerebral cortex development,109,5,1.83,0.03652,1,0.1688129106628242,2.73,BP
GO:0045185,maintenance of protein location,109,5,1.83,0.03652,1,0.1688129106628242,2.73,BP
GO:0048259,regulation of receptor-mediated endocyto...,109,5,1.83,0.03652,1,0.1688129106628242,2.73,BP
GO:0007610,behavior,724,19,12.13,0.03674,1,0.16966687140115164,1.57,BP
GO:0045843,negative regulation of striated muscle t...,75,4,1.26,0.03718,1,0.17131824091778203,3.17,BP
GO:0006890,"retrograde vesicle-mediated transport, G...",44,3,0.74,0.03724,1,0.17131824091778203,4.05,BP
GO:0032527,protein exit from endoplasmic reticulum,44,3,0.74,0.03724,1,0.17131824091778203,4.05,BP
GO:0043277,apoptotic cell clearance,44,3,0.74,0.03724,1,0.17131824091778203,4.05,BP
GO:2000112,regulation of cellular macromolecule bio...,3241,67,54.29,0.03736,1,0.17170613180515756,1.23,BP
GO:0044419,interspecies interaction between organis...,399,12,6.68,0.03747,1,0.17204736641221374,1.8,BP
GO:0050896,response to stimulus,9311,173,155.96,0.03753,1,0.17215858913250717,1.11,BP
GO:0071331,cellular response to hexose stimulus,147,6,2.46,0.03762,1,0.1724070857142857,2.44,BP
GO:0030316,osteoclast differentiation,110,5,1.84,0.03776,1,0.1728840342530923,2.72,BP
GO:0003012,muscle system process,400,12,6.7,0.03807,1,0.17413768060836501,1.79,BP
GO:0007420,brain development,632,17,10.59,0.03837,1,0.17534324786324787,1.61,BP
GO:0051716,cellular response to stimulus,7732,146,129.51,0.03849,1,0.1757247438330171,1.13,BP
GO:0071326,cellular response to monosaccharide stim...,148,6,2.48,0.03868,1,0.17591037735849055,2.42,BP
GO:0030099,myeloid cell differentiation,401,12,6.72,0.03868,1,0.17591037735849055,1.79,BP
GO:0010822,positive regulation of mitochondrion org...,76,4,1.27,0.03875,1,0.17591037735849055,3.15,BP
GO:0021879,forebrain neuron differentiation,76,4,1.27,0.03875,1,0.17591037735849055,3.15,BP
GO:0051193,regulation of cofactor metabolic process,76,4,1.27,0.03875,1,0.17591037735849055,3.15,BP
GO:0051865,protein autoubiquitination,76,4,1.27,0.03875,1,0.17591037735849055,3.15,BP
GO:0002688,regulation of leukocyte chemotaxis,111,5,1.86,0.03902,1,0.1768024858757062,2.69,BP
GO:0014074,response to purine-containing compound,111,5,1.86,0.03902,1,0.1768024858757062,2.69,BP
GO:0032965,regulation of collagen biosynthetic proc...,45,3,0.75,0.03942,1,0.17827917293233084,4,BP
GO:0043044,ATP-dependent chromatin remodeling,45,3,0.75,0.03942,1,0.17827917293233084,4,BP
GO:0030336,negative regulation of cell migration,271,9,4.54,0.03967,1,0.17911834896810505,1.98,BP
GO:0006650,glycerophospholipid metabolic process,229,8,3.84,0.03968,1,0.17911834896810505,2.08,BP
GO:0021782,glial cell development,112,5,1.88,0.04030,1,0.1817465791940019,2.66,BP
GO:0048635,negative regulation of muscle organ deve...,77,4,1.29,0.04035,1,0.1818016853932584,3.1,BP
GO:0055067,monovalent inorganic cation homeostasis,150,6,2.51,0.04086,1,0.1839273339569691,2.39,BP
GO:0051924,regulation of calcium ion transport,273,9,4.57,0.04124,1,0.1854643738317757,1.97,BP
GO:0036293,response to decreased oxygen levels,231,8,3.87,0.04140,1,0.18596282003710576,2.07,BP
GO:0014706,striated muscle tissue development,451,13,7.55,0.04151,1,0.18596282003710576,1.72,BP
GO:0030048,actin filament-based movement,113,5,1.89,0.04162,1,0.18596282003710576,2.65,BP
GO:0030516,regulation of axon extension,113,5,1.89,0.04162,1,0.18596282003710576,2.65,BP
GO:1905269,positive regulation of chromatin organiz...,113,5,1.89,0.04162,1,0.18596282003710576,2.65,BP
GO:0017001,antibiotic catabolic process,46,3,0.77,0.04166,1,0.18596282003710576,3.9,BP
GO:1903580,positive regulation of ATP metabolic pro...,46,3,0.77,0.04166,1,0.18596282003710576,3.9,BP
GO:2000404,regulation of T cell migration,46,3,0.77,0.04166,1,0.18596282003710576,3.9,BP
GO:0051093,negative regulation of developmental pro...,1082,26,18.12,0.04185,1,0.18663781278962002,1.43,BP
GO:0046785,microtubule polymerization,78,4,1.31,0.04200,1,0.18696022201665127,3.05,BP
GO:1901862,negative regulation of muscle tissue dev...,78,4,1.31,0.04200,1,0.18696022201665127,3.05,BP
GO:0014013,regulation of gliogenesis,152,6,2.55,0.04311,1,0.1916802216066482,2.35,BP
GO:0050678,regulation of epithelial cell proliferat...,363,11,6.08,0.04314,1,0.1916802216066482,1.81,BP
GO:0043086,negative regulation of catalytic activit...,690,18,11.56,0.04333,1,0.19221389861751148,1.56,BP
GO:0051271,negative regulation of cellular componen...,319,10,5.34,0.04334,1,0.19221389861751148,1.87,BP
GO:0019430,removal of superoxide radicals,20,2,0.34,0.04358,1,0.19221536205316223,5.88,BP
GO:0034377,plasma lipoprotein particle assembly,20,2,0.34,0.04358,1,0.19221536205316223,5.88,BP
GO:0090502,"RNA phosphodiester bond hydrolysis, endo...",20,2,0.34,0.04358,1,0.19221536205316223,5.88,BP
GO:1900451,positive regulation of glutamate recepto...,20,2,0.34,0.04358,1,0.19221536205316223,5.88,BP
GO:1901028,regulation of mitochondrial outer membra...,20,2,0.34,0.04358,1,0.19221536205316223,5.88,BP
GO:1903798,regulation of production of miRNAs invol...,20,2,0.34,0.04358,1,0.19221536205316223,5.88,BP
GO:0003208,cardiac ventricle morphogenesis,79,4,1.32,0.04368,1,0.19248,3.03,BP
GO:0019098,reproductive behavior,47,3,0.79,0.04397,1,0.19305076642335767,3.8,BP
GO:0035196,production of miRNAs involved in gene si...,47,3,0.79,0.04397,1,0.19305076642335767,3.8,BP
GO:0051489,regulation of filopodium assembly,47,3,0.79,0.04397,1,0.19305076642335767,3.8,BP
GO:0061028,establishment of endothelial barrier,47,3,0.79,0.04397,1,0.19305076642335767,3.8,BP
GO:0006606,protein import into nucleus,153,6,2.56,0.04427,1,0.1941907383773929,2.34,BP
GO:0007059,chromosome segregation,321,10,5.38,0.04488,1,0.19668721311475412,1.86,BP
GO:0001912,positive regulation of leukocyte mediate...,80,4,1.34,0.04539,1,0.19838027247956405,2.99,BP
GO:0051781,positive regulation of cell division,80,4,1.34,0.04539,1,0.19838027247956405,2.99,BP
GO:1902117,positive regulation of organelle assembl...,80,4,1.34,0.04539,1,0.19838027247956405,2.99,BP
GO:0062012,regulation of small molecule metabolic p...,367,11,6.15,0.04603,1,0.20099488203266788,1.79,BP
GO:0051704,multi-organism process,2245,48,37.6,0.04615,1,0.20133617407071625,1.28,BP
GO:0047496,vesicle transport along microtubule,48,3,0.8,0.04634,1,0.20179916742081447,3.75,BP
GO:0051653,spindle localization,48,3,0.8,0.04634,1,0.20179916742081447,3.75,BP
GO:0071322,cellular response to carbohydrate stimul...,155,6,2.6,0.04664,1,0.20292195298372512,2.31,BP
GO:0009132,nucleoside diphosphate metabolic process,117,5,1.96,0.04712,1,0.20363392539964476,2.55,BP
GO:0051702,interaction with symbiont,81,4,1.36,0.04715,1,0.20363392539964476,2.94,BP
GO:0060113,inner ear receptor cell differentiation,81,4,1.36,0.04715,1,0.20363392539964476,2.94,BP
GO:0010498,proteasomal protein catabolic process,460,13,7.71,0.04724,1,0.20363392539964476,1.69,BP
GO:0002697,regulation of immune effector process,414,12,6.93,0.04725,1,0.20363392539964476,1.73,BP
GO:0048870,cell motility,1612,36,27,0.04743,1,0.20363392539964476,1.33,BP
GO:0051674,localization of cell,1612,36,27,0.04743,1,0.20363392539964476,1.33,BP
GO:0042180,cellular ketone metabolic process,196,7,3.28,0.04754,1,0.20363392539964476,2.13,BP
GO:0000466,maturation of 5.8S rRNA from tricistroni...,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0000469,cleavage involved in rRNA processing,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0006089,lactate metabolic process,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0006541,glutamine metabolic process,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0031065,positive regulation of histone deacetyla...,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0036336,dendritic cell migration,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0046697,decidualization,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0048143,astrocyte activation,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0051023,regulation of immunoglobulin secretion,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0070920,regulation of production of small RNA in...,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0098780,response to mitochondrial depolarisation,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0098969,neurotransmitter receptor transport to p...,21,2,0.35,0.04765,1,0.20363392539964476,5.71,BP
GO:0045786,negative regulation of cell cycle,462,13,7.74,0.04859,1,0.2071233773087071,1.68,BP
GO:0031050,dsRNA processing,49,3,0.82,0.04877,1,0.2071233773087071,3.66,BP
GO:0043489,RNA stabilization,49,3,0.82,0.04877,1,0.2071233773087071,3.66,BP
GO:0061912,selective autophagy,49,3,0.82,0.04877,1,0.2071233773087071,3.66,BP
GO:0070169,positive regulation of biomineral tissue...,49,3,0.82,0.04877,1,0.2071233773087071,3.66,BP
GO:0070918,production of small RNA involved in gene...,49,3,0.82,0.04877,1,0.2071233773087071,3.66,BP
GO:0099054,presynapse assembly,49,3,0.82,0.04877,1,0.2071233773087071,3.66,BP
GO:0051648,vesicle localization,282,9,4.72,0.04884,1,0.2071233773087071,1.91,BP
GO:0051235,maintenance of location,326,10,5.46,0.04888,1,0.2071233773087071,1.83,BP
GO:0044106,cellular amine metabolic process,82,4,1.37,0.04894,1,0.2071233773087071,2.92,BP
GO:1904029,regulation of cyclin-dependent protein k...,82,4,1.37,0.04894,1,0.2071233773087071,2.92,BP
GO:0021543,pallium development,157,6,2.63,0.04909,1,0.20739339771729587,2.28,BP
GO:0051170,import into nucleus,157,6,2.63,0.04909,1,0.20739339771729587,2.28,BP
GO:0045785,positive regulation of cell adhesion,417,12,6.98,0.04939,1,0.20847778947368423,1.72,BP
GO:0008217,regulation of blood pressure,198,7,3.32,0.04971,1,0.20946105078809107,2.11,BP
GO:1901605,alpha-amino acid metabolic process,198,7,3.32,0.04971,1,0.20946105078809107,2.11,BP
GO:0071346,cellular response to interferon-gamma,119,5,1.99,0.05003,1,0.2106249868766404,2.51,BP
GO:0002252,immune effector process,752,19,12.6,0.05027,1,0.21145038461538465,1.51,BP
GO:0007169,transmembrane receptor protein tyrosine ...,559,15,9.36,0.05054,1,0.2124004192139738,1.6,BP
GO:0033045,regulation of sister chromatid segregati...,83,4,1.39,0.05076,1,0.2129530252833479,2.88,BP
GO:1901019,regulation of calcium ion transmembrane ...,83,4,1.39,0.05076,1,0.2129530252833479,2.88,BP
GO:0044242,cellular lipid catabolic process,199,7,3.33,0.05082,1,0.21301902439024392,2.1,BP
GO:0042491,inner ear auditory receptor cell differe...,50,3,0.84,0.05126,1,0.21467634464751958,3.57,BP
GO:0051276,chromosome organization,1105,26,18.51,0.05148,1,0.21471790017211703,1.4,BP
GO:0031109,microtubule polymerization or depolymeri...,120,5,2.01,0.05152,1,0.21471790017211703,2.49,BP
GO:0010594,regulation of endothelial cell migration,159,6,2.66,0.05161,1,0.21471790017211703,2.26,BP
GO:0000470,maturation of LSU-rRNA,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0009110,vitamin biosynthetic process,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0042178,xenobiotic catabolic process,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0071450,cellular response to oxygen radical,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0071451,cellular response to superoxide,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0071800,podosome assembly,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0097062,dendritic spine maintenance,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0098877,neurotransmitter receptor transport to p...,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:1901626,regulation of postsynaptic membrane orga...,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:2000010,positive regulation of protein localizat...,22,2,0.37,0.05185,1,0.21471790017211703,5.41,BP
GO:0051480,regulation of cytosolic calcium ion conc...,375,11,6.28,0.05219,1,0.21594005159071367,1.75,BP
GO:0042542,response to hydrogen peroxide,121,5,2.03,0.05304,1,0.2190802403433476,2.46,BP
GO:1903409,reactive oxygen species biosynthetic pro...,121,5,2.03,0.05304,1,0.2190802403433476,2.46,BP
GO:0044270,cellular nitrogen compound catabolic pro...,469,13,7.86,0.05350,1,0.22079073756432246,1.65,BP
GO:0043550,regulation of lipid kinase activity,51,3,0.85,0.05381,1,0.2215001881950385,3.53,BP
GO:1904591,positive regulation of protein import,51,3,0.85,0.05381,1,0.2215001881950385,3.53,BP
GO:2000649,regulation of sodium ion transmembrane t...,51,3,0.85,0.05381,1,0.2215001881950385,3.53,BP
GO:1903362,regulation of cellular protein catabolic...,244,8,4.09,0.05387,1,0.22155764102564102,1.96,BP
GO:0034502,protein localization to chromosome,85,4,1.42,0.05453,1,0.22371291311754682,2.82,BP
GO:1900407,regulation of cellular response to oxida...,85,4,1.42,0.05453,1,0.22371291311754682,2.82,BP
GO:0008286,insulin receptor signaling pathway,122,5,2.04,0.05458,1,0.22371291311754682,2.45,BP
GO:0010508,positive regulation of autophagy,122,5,2.04,0.05458,1,0.22371291311754682,2.45,BP
GO:0006997,nucleus organization,123,5,2.06,0.05615,1,0.2273811055276382,2.43,BP
GO:1900180,regulation of protein localization to nu...,123,5,2.06,0.05615,1,0.2273811055276382,2.43,BP
GO:0002093,auditory receptor cell morphogenesis,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0010666,positive regulation of cardiac muscle ce...,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0010996,response to auditory stimulus,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0022403,cell cycle phase,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0043501,skeletal muscle adaptation,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0048532,anatomical structure arrangement,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0051220,cytoplasmic sequestering of protein,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0071276,cellular response to cadmium ion,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:1900242,regulation of synaptic vesicle endocytos...,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:1903540,establishment of protein localization to...,23,2,0.39,0.05617,1,0.2273811055276382,5.13,BP
GO:0001662,behavioral fear response,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:0010712,regulation of collagen metabolic process,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:0030071,regulation of mitotic metaphase/anaphase...,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:0030901,midbrain development,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:0031103,axon regeneration,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:0045981,positive regulation of nucleotide metabo...,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:0048713,regulation of oligodendrocyte differenti...,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:1900544,positive regulation of purine nucleotide...,52,3,0.87,0.05642,1,0.2273811055276382,3.45,BP
GO:0006096,glycolytic process,86,4,1.44,0.05647,1,0.22739216736401677,2.78,BP
GO:0040013,negative regulation of locomotion,335,10,5.61,0.05668,1,0.22804695652173912,1.78,BP
GO:1901361,organic cyclic compound catabolic proces...,521,14,8.73,0.05700,1,0.22914285714285718,1.6,BP
GO:0017157,regulation of exocytosis,247,8,4.14,0.05705,1,0.2291524207011686,1.93,BP
GO:0044703,multi-organism reproductive process,1015,24,17,0.05711,1,0.22920210175145952,1.41,BP
GO:0060537,muscle tissue development,474,13,7.94,0.05722,1,0.2294522,1.64,BP
GO:0007154,cell communication,6556,124,109.81,0.05762,1,0.23086381348875937,1.13,BP
GO:0008203,cholesterol metabolic process,124,5,2.08,0.05774,1,0.23115214642262896,2.4,BP
GO:0098742,cell-cell adhesion via plasma-membrane a...,205,7,3.43,0.05780,1,0.2312,2.04,BP
GO:0001678,cellular glucose homeostasis,164,6,2.75,0.05827,1,0.23273960199004973,2.18,BP
GO:0006936,muscle contraction,292,9,4.89,0.05831,1,0.23273960199004973,1.84,BP
GO:0009891,positive regulation of biosynthetic proc...,1960,42,32.83,0.05833,1,0.23273960199004973,1.28,BP
GO:0006757,ATP generation from ADP,87,4,1.46,0.05844,1,0.23279245033112583,2.74,BP
GO:0042490,mechanoreceptor differentiation,87,4,1.46,0.05844,1,0.23279245033112583,2.74,BP
GO:0033674,positive regulation of kinase activity,476,13,7.97,0.05875,1,0.23348866995073891,1.63,BP
GO:0046700,heterocycle catabolic process,476,13,7.97,0.05875,1,0.23348866995073891,1.63,BP
GO:0002209,behavioral defense response,53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0002720,positive regulation of cytokine producti...,53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0031529,ruffle organization,53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0043666,regulation of phosphoprotein phosphatase...,53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0045777,positive regulation of blood pressure,53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0051932,"synaptic transmission, GABAergic",53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0055010,ventricular cardiac muscle tissue morpho...,53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0099518,vesicle cytoskeletal trafficking,53,3,0.89,0.05910,1,0.23348866995073891,3.37,BP
GO:0031341,regulation of cell killing,125,5,2.09,0.05936,1,0.23432347826086958,2.39,BP
GO:0019953,sexual reproduction,868,21,14.54,0.05955,1,0.23488081967213112,1.44,BP
GO:0023014,signal transduction by protein phosphory...,819,20,13.72,0.06017,1,0.23650551053484606,1.46,BP
GO:0045862,positive regulation of proteolysis,339,10,5.68,0.06040,1,0.23650551053484606,1.76,BP
GO:0031110,regulation of microtubule polymerization...,88,4,1.47,0.06046,1,0.23650551053484606,2.72,BP
GO:0035418,protein localization to synapse,88,4,1.47,0.06046,1,0.23650551053484606,2.72,BP
GO:0009154,purine ribonucleotide catabolic process,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0009261,ribonucleotide catabolic process,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0010663,positive regulation of striated muscle c...,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0048670,regulation of collateral sprouting,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0051602,response to electrical stimulus,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0051882,mitochondrial depolarization,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0065005,protein-lipid complex assembly,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0070199,establishment of protein localization to...,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:1902683,regulation of receptor localization to s...,24,2,0.4,0.06062,1,0.23650551053484606,5,BP
GO:0051260,protein homooligomerization,385,11,6.45,0.06065,1,0.23650551053484606,1.71,BP
GO:0002064,epithelial cell development,251,8,4.2,0.06148,1,0.2393940824575586,1.9,BP
GO:0034329,cell junction assembly,208,7,3.48,0.06150,1,0.2393940824575586,2.01,BP
GO:0051253,negative regulation of RNA metabolic pro...,1281,29,21.46,0.06154,1,0.2393940824575586,1.35,BP
GO:0007618,mating,54,3,0.9,0.06183,1,0.23955391304347826,3.33,BP
GO:0032964,collagen biosynthetic process,54,3,0.9,0.06183,1,0.23955391304347826,3.33,BP
GO:0043268,positive regulation of potassium ion tra...,54,3,0.9,0.06183,1,0.23955391304347826,3.33,BP
GO:0046503,glycerolipid catabolic process,54,3,0.9,0.06183,1,0.23955391304347826,3.33,BP
GO:0051496,positive regulation of stress fiber asse...,54,3,0.9,0.06183,1,0.23955391304347826,3.33,BP
GO:0046887,positive regulation of hormone secretion,167,6,2.8,0.06250,1,0.24176045016077172,2.14,BP
GO:0021872,forebrain generation of neurons,89,4,1.49,0.06250,1,0.24176045016077172,2.68,BP
GO:0061013,regulation of mRNA catabolic process,127,5,2.13,0.06268,1,0.24226197590361445,2.35,BP
GO:0050900,leukocyte migration,342,10,5.73,0.06329,1,0.2444233386837881,1.75,BP
GO:0060291,long-term synaptic potentiation,253,8,4.24,0.06377,1,0.24607958299919805,1.89,BP
GO:2000113,negative regulation of cellular macromol...,1391,31,23.3,0.06424,1,0.2465911498810468,1.33,BP
GO:0010811,positive regulation of cell-substrate ad...,128,5,2.14,0.06438,1,0.2465911498810468,2.34,BP
GO:0061387,regulation of extent of cell growth,128,5,2.14,0.06438,1,0.2465911498810468,2.34,BP
GO:0042866,pyruvate biosynthetic process,90,4,1.51,0.06459,1,0.2465911498810468,2.65,BP
GO:1903008,organelle disassembly,90,4,1.51,0.06459,1,0.2465911498810468,2.65,BP
GO:0007528,neuromuscular junction development,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:0035306,positive regulation of dephosphorylation,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:0035315,hair cell differentiation,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:0045773,positive regulation of axon extension,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:0046902,regulation of mitochondrial membrane per...,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:0050775,positive regulation of dendrite morphoge...,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:0051187,cofactor catabolic process,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:1900024,regulation of substrate adhesion-depende...,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:1902099,regulation of metaphase/anaphase transit...,55,3,0.92,0.06462,1,0.2465911498810468,3.26,BP
GO:0050663,cytokine secretion,254,8,4.25,0.06493,1,0.24696548031496066,1.88,BP
GO:0000303,response to superoxide,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:0009065,glutamine family amino acid catabolic pr...,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:0010640,regulation of platelet-derived growth fa...,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:0021895,cerebral cortex neuron differentiation,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:0051894,positive regulation of focal adhesion as...,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:1901032,negative regulation of response to react...,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:1903206,negative regulation of hydrogen peroxide...,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:2001039,negative regulation of cellular response...,25,2,0.42,0.06518,1,0.24696548031496066,4.76,BP
GO:0002705,positive regulation of leukocyte mediate...,169,6,2.83,0.06542,1,0.24729068342498037,2.12,BP
GO:0045931,positive regulation of mitotic cell cycl...,169,6,2.83,0.06542,1,0.24729068342498037,2.12,BP
GO:0071897,DNA biosynthetic process,169,6,2.83,0.06542,1,0.24729068342498037,2.12,BP
GO:0051592,response to calcium ion,129,5,2.16,0.06611,1,0.24950691764705882,2.31,BP
GO:1902652,secondary alcohol metabolic process,129,5,2.16,0.06611,1,0.24950691764705882,2.31,BP
GO:0032101,regulation of response to external stimu...,779,19,13.05,0.06638,1,0.250329592476489,1.46,BP
GO:0006814,sodium ion transport,212,7,3.55,0.06666,1,0.25118037558685447,1.97,BP
